Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Kensington	GPE	","" continued Mrs. Reffold. ""There are several Kensington people here. You may meet some friends: indeed"	56	Kensington, PE, CAN	Locality	City				Kensington	Prince County	Prince Edward Island	Canada	CAN	-63.635685999999964	46.43773200000004	100	
Petershof	GPE	to Robert Allitsen than he was to any one in Petershof.	116	Petershof, Musina, Vhembe, Limpopo, ZAF	Locality	Village				Musina	Vhembe	Limpopo	South Africa	ZAF	29.727770000000078	-22.223949999999945	100	
Petershof	GPE	"""There is only one man my intellectual equal in Petershof, and he is not here any more,"""	188	Petershof, Musina, Vhembe, Limpopo, ZAF	Locality	Village				Musina	Vhembe	Limpopo	South Africa	ZAF	29.727770000000078	-22.223949999999945	100	
London	GPE	there was fun in everything she said. She knew London well, and she could tell him about the Jewish	232	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Petershof	GPE	all memory of the special object of their sojourn in Petershof. The coolness and calmness with which such people ignore	247	Petershof, Musina, Vhembe, Limpopo, ZAF	Locality	Village				Musina	Vhembe	Limpopo	South Africa	ZAF	29.727770000000078	-22.223949999999945	100	
china	GPE	, the driver leaning against his sledge smoking his long china pipe.	367	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
Dutchman	GPE	It was the Dutchman's room.	434	Dutchman, SC, USA	Locality	Village				Dutchman	Spartanburg County	South Carolina	United States	USA	-81.84411999999998	34.74284000000006	100	
Mariechen	GPE	two of the letters I have to give you, Mariechen. That Hans writes to you. Confound him!	441	Mariechen, Zum Oberntor 3, 31832, Springe, Niedersachsen, DEU	POI	German Food	Zum Oberntor 3	Zum Obern	3	Springe	Region Hannover	Niedersachsen	Deutschland	DEU	9.55320000000006	52.20827000000003	100	
Dutchman	GPE	flowers with the money, and put them on the Dutchman's coffin. This idea comforted Marie beyond Bernardine's	448	Dutchman, SC, USA	Locality	Village				Dutchman	Spartanburg County	South Carolina	United States	USA	-81.84411999999998	34.74284000000006	100	
Dutchman	GPE	"""And then I shall follow your Dutchman's example,"" he said deliberately."	469	Dutchman, SC, USA	Locality	Village				Dutchman	Spartanburg County	South Carolina	United States	USA	-81.84411999999998	34.74284000000006	100	
Petershof	GPE	had already been requested to leave three other hotels in Petershof; but it was not at all probable that the	477	Petershof, Musina, Vhembe, Limpopo, ZAF	Locality	Village				Musina	Vhembe	Limpopo	South Africa	ZAF	29.727770000000078	-22.223949999999945	100	
Petershof	GPE	not handsome, came to the most respectable hotel in Petershof, thinking to find there the peace and quiet which	477	Petershof, Musina, Vhembe, Limpopo, ZAF	Locality	Village				Musina	Vhembe	Limpopo	South Africa	ZAF	29.727770000000078	-22.223949999999945	100	
England	GPE	cutting a new scientific book which had just come from England. He spent a good deal of money on himself	542	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Cannes	GPE	made a resolution to write to her particular friend at Cannes and confide to her how very trying her husband had	569	Cannes, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, FRA	Locality	City				Cannes	Alpes-Maritimes	Provence-Alpes-Côte d'Azur	France	FRA	7.012553134000029	43.55138214800007	100	
London	GPE	these many months. Her rightful position was in a London ball-room. Instead of which, she had	576	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Cannes	GPE	was just beginning to write to that particular friend at Cannes, to tell her what a trial she was undergoing	578	Cannes, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, FRA	Locality	City				Cannes	Alpes-Maritimes	Provence-Alpes-Côte d'Azur	France	FRA	7.012553134000029	43.55138214800007	100	
Petershof	GPE	they managed to amuse themselves, they liked being in Petershof, though they never owned that to the invalids.	628	Petershof, Musina, Vhembe, Limpopo, ZAF	Locality	Village				Musina	Vhembe	Limpopo	South Africa	ZAF	29.727770000000078	-22.223949999999945	100	
Manchester	GPE	, 'Why did I ever leave that hospital in Manchester?' or, 'The cold is eating into	637	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
Petershof	GPE	thinking. All the time she had now been in Petershof had not sufficed to make her indifferent to the sadness	712	Petershof, Musina, Vhembe, Limpopo, ZAF	Locality	Village				Musina	Vhembe	Limpopo	South Africa	ZAF	29.727770000000078	-22.223949999999945	100	
Wiesbaden	GPE	she left Petershof. She had decided to go to Wiesbaden, where she had relations; and she invited Bernardine	750	Wiesbaden, Hessen, DEU	Locality	City				Wiesbaden	Wiesbaden	Hessen	Deutschland	DEU	8.242150000000038	50.08466000000004	100	
England	GPE	"""I have been from England nearly five months,"" she said, ""and"	751	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Petershof	GPE	"of the changes which go on in the world outside Petershof?"""	783	Petershof, Musina, Vhembe, Limpopo, ZAF	Locality	Village				Musina	Vhembe	Limpopo	South Africa	ZAF	29.727770000000078	-22.223949999999945	100	
Mariechen	GPE	"""But I am the one who loves you, Mariechen,"" the little postman said. ""I have"	860	Mariechen, Zum Oberntor 3, 31832, Springe, Niedersachsen, DEU	POI	German Food	Zum Oberntor 3	Zum Obern	3	Springe	Region Hannover	Niedersachsen	Deutschland	DEU	9.55320000000006	52.20827000000003	100	
Mariechen	GPE	remember. I am not much to look at, Mariechen: the binding of the book is not beautiful,	860	Mariechen, Zum Oberntor 3, 31832, Springe, Niedersachsen, DEU	POI	German Food	Zum Oberntor 3	Zum Obern	3	Springe	Region Hannover	Niedersachsen	Deutschland	DEU	9.55320000000006	52.20827000000003	100	
Mariechen	GPE	the matter. But if you do love me, Mariechen, and will marry me, you won't be	862	Mariechen, Zum Oberntor 3, 31832, Springe, Niedersachsen, DEU	POI	German Food	Zum Oberntor 3	Zum Obern	3	Springe	Region Hannover	Niedersachsen	Deutschland	DEU	9.55320000000006	52.20827000000003	100	
Mariechen	GPE	"""Oh, Mariechen!"" said the little postman, seizing her hand"	865	Mariechen, Zum Oberntor 3, 31832, Springe, Niedersachsen, DEU	POI	German Food	Zum Oberntor 3	Zum Obern	3	Springe	Region Hannover	Niedersachsen	Deutschland	DEU	9.55320000000006	52.20827000000003	100	
Mariechen	GPE	know about the love in your heart. Oh, Mariechen, don't keep me waiting like this! Just	867	Mariechen, Zum Oberntor 3, 31832, Springe, Niedersachsen, DEU	POI	German Food	Zum Oberntor 3	Zum Obern	3	Springe	Region Hannover	Niedersachsen	Deutschland	DEU	9.55320000000006	52.20827000000003	100	
Switzerland	GPE	"me, and make me the merriest soul in all Switzerland."""	867	Switzerland	Locality	Country							Switzerland	CHE	8.245024096000066	46.79981744200006	100	
England	GPE	The English table was, so he said, like England herself: the haven of other nation's offscourings.	872	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Petershof	GPE	which she had been taking such a prolonged holiday in Petershof. The little French danseuse and her poodle had left	874	Petershof, Musina, Vhembe, Limpopo, ZAF	Locality	Village				Musina	Vhembe	Limpopo	South Africa	ZAF	29.727770000000078	-22.223949999999945	100	
Tyrol	GPE	. M. Lichinsky and his mother passed on to the Tyrol, where Madame would no doubt have plenty of opportunities	874	Tyrol, AUT	Locality	Zone							Österreich	AUT	11.500000000000057	47.00000000000006	100	
Tyrol	GPE	"I will send you a guide-book from the Tyrol,"" he explained. ""I shall be going"	897	Tyrol, AUT	Locality	Zone							Österreich	AUT	11.500000000000057	47.00000000000006	100	
the City of Suffering	GPE	tender. That was partly because you have lived in the City of Suffering. Some people live there and learn nothing. But	912	City, Road 53, Block 213, Muharraq, BHR	POI	Clothing Store	Road 53	Road 53		Muharraq		Muharraq	Bahrain	BHR	50.61170000000004	26.25139000000007	70	
London	GPE	now more than three weeks since Bernardine's return to London. She had gone back to her old home,	924	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
England	GPE	"you. It is eight years since I was in England."""	1006	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Petershof	GPE	thought. She would go and spend her holidays in Petershof. There would be pleasure in that for him and	1043	Petershof, Musina, Vhembe, Limpopo, ZAF	Locality	Village				Musina	Vhembe	Limpopo	South Africa	ZAF	29.727770000000078	-22.223949999999945	100	
