Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Vienne	GPE	The gracious and ornate châteaux on the Loire and the Vienne rose fair and shining to confront the incredible secrets of	295	Vienne, Wien, AUT	Locality	City				Wien	Wien	Wien	Autriche	AUT	16.36842000000007	48.202630000000056	100	
Hawthorne	GPE	shadow of the great effect, rewriting a page of Hawthorne, experimenting and changing an epithet here and there,	295	Hawthorne, CA, USA	Locality	City				Hawthorne	Los Angeles County	California	United States	USA	-118.35272999999995	33.918220000000076	100	
nimbus	GPE	about him; he moved, perhaps, in a nimbus that proclaimed the blackness and the flames within. He	301	Nimbus, CA, USA	Locality	Village				Nimbus	Sacramento County	California	United States	USA	-121.21601999999996	38.629440000000045	100	
London	GPE	the black pools for the shadows and amber light of London, that he had put off the old life,	301	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Japan	GPE	the floor, and wondered about the dead artist in Japan, the adorner of his bureau. He speculated as	303	Japan	Locality	Country							Japan	JPN	139.27149500000007	36.655226998000046	100	
London	GPE	great frost, of the fog that lay heavy on London, making the streets dark and terrible, of strange	313	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Hampton	GPE	-fairs, of coaches driven across the river at Hampton, of the skating on the fens; and hence	313	Hampton, VA, USA	Locality	City				Hampton	City of Hampton	Virginia	United States	USA	-76.34500999999995	37.02780000000007	100	
Babylon	GPE	once dwelt. It was a town as great as Babylon, terrible as Rome, marvelous as Lost Atlantis,	313	Babylon, NY, USA	Locality	City				Babylon	Suffolk County	New York	United States	USA	-73.32600999999994	40.695730000000026	100	
Rome	GPE	was a town as great as Babylon, terrible as Rome, marvelous as Lost Atlantis, set in the midst	313	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
London	GPE	loomed out at him, gigantic, terrible. All London was one grey temple of an awful rite, ring	313	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
overmaster	GPE	not of his free will that he allowed terror to overmaster him, and he desired nothing better than a placid	314	Covermaster, 100 Westmore Dr, Toronto, ON, M9V 5C3, CAN	POI	Fitness Center	100 Westmore Dr	Westmore	100	Toronto	Toronto	Ontario	Canada	CAN	-79.60302899999994	43.73618700000003	84	
London	GPE	himself with imagination, that he had been walking through London suburbs and not through Pandemonium, and that if he	314	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	a sudden and strange apparition. He turned back towards London, and the mist folded him in its thick darkness	319	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Westminster Abbey	GPE	, the inscription that here was the musical expression of Westminster Abbey. His boyish effort seemed hardly less ambitious, and	360	Westminster Abbey, Westminster Abbey, Broad Sanctuary, London, England, SW1P 3, GBR	POI	Historical Monument	Westminster Abbey, Broad Sanctuary	Broad Sanctuary		London	London	England	United Kingdom	GBR	-0.12733999999994694	51.49929000000003	100	
London	GPE	with futile, miserable rage. Some silly person in London had made his manuscript more saleable and had sold it	362	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
VALE	GPE	AVE ATQUE VALE	374	Vale, CHE	Locality	State or Province						Wallis	Shveytsarskaya Konfederatsiya	CHE	7.607525531000022	46.20903311600006	100	
London	GPE	was a great storm and tumult in this wilderness of London, and for the sound of the rain and the	377	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	touched again upon a still remoter avant-garde of London, an island amidst the darkness, surrounded by its	378	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	he tramped on and on beneath these outer battlements of London.	379	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Sicily	GPE	wind shivered, while, perhaps, he dreamed of Sicily, or of sunlight on the Provençal olives. Often	380	Sicily, ITA	POI	Island						Sicily	Italian Republic	ITA	13.934570000000065	37.62304000000006	100	
Britain	GPE	field, and passed the Syrian fig tree imprisoned in Britain, nailed to an ungenial wall, the solution of	380	Britain	Locality	Country							United Kingdom	GBR	-1.9695595439999352	53.40838660500003	100	
London	GPE	had spent many hours treading this edge and brim of London, now lost amidst the dun fields, watching the	381	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
cedarn gardens	GPE	with ancient spacious houses of red brick, and their cedarn gardens. And there was on the road that led to	382	Cedar Gardens, 122 Bromyard Road, Worcester, Worcestershire, England, WR2 5, GBR	POI	Medical Clinic	122 Bromyard Road	Bromyard	122	Worcester	Worcestershire	England	United Kingdom	GBR	-2.2428599999999506	52.18751000000003	93.69	
London	GPE	hamlet, left in a hollow, while all new London pressed and surged on every side, threatening the rest	383	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
sublimed	GPE	sickening fumes that steamed from the burning bricks had been sublimed into the shape of houses, and those who lived	384	Sublime MD, 26342 Oso Pkwy, Mission Viejo, CA, 92691, USA	POI	Doctor	26342 Oso Pkwy	Oso	26342	Mission Viejo	Orange County	California	United States	USA	-117.66900499999997	33.57959200000005	89.96	
London	GPE	such conceits of a dreary cottage on the outskirts of London. And it was more foolish now to meditate these	393	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	or imagined terrors. He had stayed too long in London, and he would once more taste the breath of	393	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Yorkshire	GPE	. Miss Deacon was to live with another cousin in Yorkshire; the old home was at last ended and done	394	Yorkshire, VA, USA	Locality	Village				Yorkshire	Prince William County	Virginia	United States	USA	-77.44777999999997	38.793310000000076	100	
London	GPE	darkness; he went back to the early days in London when he had said farewell to the hills and to	397	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	bureau and wrote on into the cold stillness of the London morning, when the flickering lamplight and the daystar shone	398	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Ireland	GPE	the extraordinary running of Bolter at the Scurragh meeting in Ireland; and then, glancing at Lucian's books,	399	Ireland, IRL	Locality	Country							Ireland	IRL	-8.14600614699998	53.17587984600004	100	
London	GPE	desolation and terror in the winter after his coming to London. His mind was sluggish, and he could not	401	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	desolation that had obsessed him during that first winter in London. He had gone free one bleak morning in February	405	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	at intervals, a rare hansom came spinning down from London, there sounded the same hum and jangle of the	405	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Britain	GPE	of amber. And in the shrine, far in Britain where the black rains stained the marble, they found	407	Britain	Locality	Country							United Kingdom	GBR	-1.9695595439999352	53.40838660500003	100	
Italy	GPE	unguents, with the breath of the violet sea in Italy. His pleasure was an inebriation, an ecstasy of	408	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
London	GPE	Dimly he remembered Dr. Burrows coming to see him in London, but had he not imagined all the rest?	416	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Rome	GPE	been ruined from ages. It had been splendid as Rome, terrible as Babylon, and for ever the darkness	419	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Babylon	GPE	. It had been splendid as Rome, terrible as Babylon, and for ever the darkness had covered it,	419	Babylon, NY, USA	Locality	City				Babylon	Suffolk County	New York	United States	USA	-73.32600999999994	40.695730000000026	100	
