Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Edinburgh	GPE	"."" It might have been supposed by strangers in Edinburgh, that there was but one marquisate in Britain,"	64	Edinburgh, City of Edinburgh, Scotland, GBR	Locality	City				Edinburgh	City of Edinburgh	Scotland	United Kingdom	GBR	-3.1891070809999746	55.95333947800003	100	
Britain	GPE	in Edinburgh, that there was but one marquisate in Britain, so frequently were the strawberry-leaves of Lord	64	Britain	Locality	Country							United Kingdom	GBR	-1.9695595439999352	53.40838660500003	100	
Edinburgh	GPE	more astonishing than to find how much was known in Edinburgh concerning the modes of life, temper, and character	66	Edinburgh, City of Edinburgh, Scotland, GBR	Locality	City				Edinburgh	City of Edinburgh	Scotland	United Kingdom	GBR	-3.1891070809999746	55.95333947800003	100	
Edinburgh	GPE	had a finger-ache, it was magnified in Edinburgh into a case of certain death; but after a	66	Edinburgh, City of Edinburgh, Scotland, GBR	Locality	City				Edinburgh	City of Edinburgh	Scotland	United Kingdom	GBR	-3.1891070809999746	55.95333947800003	100	
Edinburgh	GPE	"Crespigny seemed, at the ""dignity dinners"" in Edinburgh, to live for no other object on earth,"	71	Edinburgh, City of Edinburgh, Scotland, GBR	Locality	City				Edinburgh	City of Edinburgh	Scotland	United Kingdom	GBR	-3.1891070809999746	55.95333947800003	100	
Britain	GPE	Doncaster often dryly remarked, that the best economist in Britain must certainly be Louis De Crespigny, as, to	76	Britain	Locality	Country							United Kingdom	GBR	-1.9695595439999352	53.40838660500003	100	
London	GPE	who hires his own stall at the opera during the London season, and enjoys a salary and perquisites amounting to	77	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Providence	GPE	done in the mean time, trusting that a wise Providence, who cast him on my care and kindness,	122	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
London	GPE	or not. At length some perfectly new murders from London came on the tapis in society; those who liked	143	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Portobello	GPE	group of young friends assembled together on the shore of Portobello, building houses of sand, or running eagerly in	147	Portobello, Wakefield, West Yorkshire, England, GBR	Locality	District				Wakefield	West Yorkshire	England	United Kingdom	GBR	-1.4886681879999628	53.664518067000074	100	
Great Britain	GPE	revolution, were about finally to drop their extinguisher over Great Britain. Sir Arthur had read the same thing in different	149	Great Britain	Locality	Country							United Kingdom	GBR	-1.9695595439999352	53.40838660500003	100	
Leith	GPE	hearing of his alarm, that on the road to Leith, half an hour before, he had observed a	153	Leith, Tasmania, AUS	Locality	City				Leith		Tasmania	Australia	AUS	146.25450000000012	-41.15683999999993	100	
Scotland	GPE	it seemed as if all the meritorious young men in Scotland happened at that very time to be looking out for	166	Scotland, GBR	Locality	State or Province						Scotland	United Kingdom	GBR	-4.181296541999927	56.84002490600005	100	
Edinburgh	GPE	"Penfold's ""Seminary for Young Ladies,"" near Edinburgh, was Marion Dunbar, too much loved by her"	190	Edinburgh, City of Edinburgh, Scotland, GBR	Locality	City				Edinburgh	City of Edinburgh	Scotland	United Kingdom	GBR	-3.1891070809999746	55.95333947800003	100	
Hebe	GPE	frequently by a rich and radiant smile, like a Hebe, glowing with the richest hues of health and joy	191	Hebe, Jordan Twp, PA, USA	Locality	Village				Jordan Twp	Northumberland County	Pennsylvania	United States	USA	-76.73557999999997	40.66134000000005	100	
Marion	GPE	more deeply blue than the dark, unfathomable eyes of Marion, shaded by a fringe of eye-lashes that	192	Marion, OH, USA	Locality	City				Marion	Marion County	Ohio	United States	USA	-83.12851999999998	40.58382000000006	100	
Marion	GPE	is the mystery of beauty; and the charm of Marion, in the estimation of her friends, was,	192	Marion, OH, USA	Locality	City				Marion	Marion County	Ohio	United States	USA	-83.12851999999998	40.58382000000006	100	
Israel	GPE	, and enumerate all the kings who ever reigned over Israel, but they remained utterly uninstructed respecting the influence which	208	Israel	Locality	Country							Israel	ISR	34.97921769200008	31.97771151200004	100	
Marion	GPE	and bonnet, while she rushed into the arms of Marion, and burst into an agony of tears in bidding	255	Marion, OH, USA	Locality	City				Marion	Marion County	Ohio	United States	USA	-83.12851999999998	40.58382000000006	100	
Edinburgh	GPE	been, for three seasons, the reigning beauty of Edinburgh! There it is the privilege of every tolerable-	267	Edinburgh, City of Edinburgh, Scotland, GBR	Locality	City				Edinburgh	City of Edinburgh	Scotland	United Kingdom	GBR	-3.1891070809999746	55.95333947800003	100	
Dublin	GPE	month; but no sooner did marching orders come for Dublin, Leeds, or Canada, than these interesting affairs	273	Dublin, IRL	Locality	City				Dublin		Dublin	Ireland	IRL	-6.248269999999934	53.348070000000064	100	
Leeds	GPE	but no sooner did marching orders come for Dublin, Leeds, or Canada, than these interesting affairs came to	273	Leeds, West Yorkshire, England, GBR	Locality	City				Leeds	West Yorkshire	England	United Kingdom	GBR	-1.5502681409999468	53.80071858400004	100	
Canada	GPE	did marching orders come for Dublin, Leeds, or Canada, than these interesting affairs came to an untimely end	273	Canada	Locality	Country							Canada	CAN	-113.64257999999995	60.108670000000075	100	
Paris	GPE	must employ Buckmaster the tailor, get his shoes from Paris, and never wear the same gloves twice. He	283	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Portobello	GPE	leaving school, her aunt had taken a villa at Portobello, where the two English strangers excited extreme attention,	289	Portobello, Wakefield, West Yorkshire, England, GBR	Locality	District				Wakefield	West Yorkshire	England	United Kingdom	GBR	-1.4886681879999628	53.664518067000074	100	
England	GPE	was certainly of that genus old maid so common in England, with a handsome independence, a suite of servants	289	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
St. Cecilia	GPE	sentimentally elevated to the ceiling, with a sort of St. Cecilia expression, rather partaking, however, of the ludicrous	304	Santa Cecilia, Villar del Río, Soria, Castilla y León, ESP	Locality	District				Villar del Río	Soria	Castilla y León	España	ESP	-2.418839999999932	42.07601000000005	100	
Caroline	GPE	when one of the candles having flared up suddenly near Caroline, she thought she perceived the madman close beside her	325	Caroline, South Australia, AUS	Locality	City				Caroline		South Australia	Australia	AUS	140.9291800000001	-37.90414999999996	100	
Ireland	GPE	of the ruffian and gentleman, not very uncommon in Ireland. Attired in a military great-coat, he	335	Ireland, IRL	Locality	Country							Ireland	IRL	-8.14600614699998	53.17587984600004	100	
Dublin	GPE	. We do make short work of our courtships in Dublin, sure enough; but when my aunt told me	342	Dublin, IRL	Locality	City				Dublin		Dublin	Ireland	IRL	-6.248269999999934	53.348070000000064	100	
Ireland	GPE	"myself, and says I, 'you beat all Ireland to sticks!'"""	342	Ireland, IRL	Locality	Country							Ireland	IRL	-8.14600614699998	53.17587984600004	100	
Ireland	GPE	as little to be thrifled with as any man in Ireland! The tongue that deceives me or mine shall never	348	Ireland, IRL	Locality	Country							Ireland	IRL	-8.14600614699998	53.17587984600004	100	
Limerick	GPE	my cousins already to officers quarthered in our neighborhood at Limerick, and Caroline is the last! Captain Mortimer was	350	Limerick, IRL	Locality	City				Limerick		Limerick	Ireland	IRL	-8.632609999999943	52.66098000000005	100	
Ireland	GPE	the table! We understand these things very soon in Ireland! and I would shed every drop of my blood	350	Ireland, IRL	Locality	Country							Ireland	IRL	-8.14600614699998	53.17587984600004	100	
Ireland	GPE	his own position! Not having lately been quartered in Ireland, he had forgotten how such affairs are managed there	351	Ireland, IRL	Locality	Country							Ireland	IRL	-8.14600614699998	53.17587984600004	100	
Limerick	GPE	"""That is not our way in Limerick! Scarcely one of my cousins had a case like"	355	Limerick, IRL	Locality	City				Limerick		Limerick	Ireland	IRL	-8.632609999999943	52.66098000000005	100	
Ireland	GPE	"stern reproach. ""If I were to get all Ireland for holding my tongue, you should hear the truth"	365	Ireland, IRL	Locality	Country							Ireland	IRL	-8.14600614699998	53.17587984600004	100	
Dublin	GPE	"once too often; and my pistols are all at Dublin!"""	366	Dublin, IRL	Locality	City				Dublin		Dublin	Ireland	IRL	-6.248269999999934	53.348070000000064	100	
Providence	GPE	. It is observable that, in the wisdom of Providence, nothing is made in vain. Even the very	430	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Clara	GPE	Had the grave opened at Clara's feet, she could scarcely have been more startled	435	Clarà, Torredembarra, Tarragona, Catalunya, ESP	Locality	District				Torredembarra	Tarragona	Catalunya	Espanya	ESP	1.4169600000000742	41.15274000000005	100	
Marion	GPE	it cost to restrain her anger within decent bounds, Marion, with the frankness natural to her candid disposition,	458	Marion, OH, USA	Locality	City				Marion	Marion County	Ohio	United States	USA	-83.12851999999998	40.58382000000006	100	
Marion	GPE	changed her position, and with another indignant glance at Marion, continued,	468	Marion, OH, USA	Locality	City				Marion	Marion County	Ohio	United States	USA	-83.12851999999998	40.58382000000006	100	
Constantinople	GPE	heard of the plague or the bow-string at Constantinople—things dreadful to those who might be affected by	471	Constantinople, Istanbul, TUR	Locality	City				Byzantium		Istanbul	Republic of Turkiye	TUR	28.94966000000005	41.01384000000007	100	
nick	GPE	"that among his intimate friends he is known by the nick-name of ""Sixpenny Dunbar!"" on account"	472	Nick, Sárvári Járás, Vas, HUN	Locality	City				Nick	Sárvári Járás	Vas	Magyarország	HUN	17.01950000000005	47.40307000000007	100	
Holyrood	GPE	game, but once catch him beyond the bounds of Holyrood now, and he'll never be at liberty to	472	Holyrood, NL, CAN	Locality	City				Holyrood	Division No. 1	Newfoundland and Labrador	Canada	CAN	-53.123936999999955	47.38497700000005	100	
St. John's	GPE	before the gate of Sir Patrick's new residence, St. John's Lodge, a gloomy antique villa near Holyrood House,	491	St John's, Saint John, ATG	Locality	City				Saint John		Saint John	Antigua and Barbuda	ATG	-61.84328999999997	17.120960000000025	100	
Australia	GPE	"but you know I have expectations from three uncles in Australia, and one in the West Indies!"""	541	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
the West Indies	GPE	"expectations from three uncles in Australia, and one in the West Indies!"""	541	West Indies	Locality	Zone									-71.21666999999997	19.383330000000058	99.95	
Granvilles	GPE	"is within reach except the Towercliffes, and those odious Granvilles!"""	566	Granvilles, 85 Brackens Lane, Derby, Derbyshire, England, DE24 0, GBR	POI	Convenience Store	85 Brackens Lane	Brackens	85	Derby	Derbyshire	England	United Kingdom	GBR	-1.441409999999962	52.89005000000003	100	
Yorkshire	GPE	. You have often heard Sir Arthur tell of three Yorkshire baronets, who signed a mutual contract sixty years ago	570	Yorkshire, VA, USA	Locality	Village				Yorkshire	Prince William County	Virginia	United States	USA	-77.44777999999997	38.793310000000076	100	
Granvilles	GPE	cannot surely push that claim in earnest against the Granvilles. He will refund the money, will he not	581	Granvilles, 85 Brackens Lane, Derby, Derbyshire, England, DE24 0, GBR	POI	Convenience Store	85 Brackens Lane	Brackens	85	Derby	Derbyshire	England	United Kingdom	GBR	-1.441409999999962	52.89005000000003	100	
Granvilles	GPE	become a most superb preacher. In short, the Granvilles are good, worthy, dull, respectable people as	582	Granvilles, 85 Brackens Lane, Derby, Derbyshire, England, DE24 0, GBR	POI	Convenience Store	85 Brackens Lane	Brackens	85	Derby	Derbyshire	England	United Kingdom	GBR	-1.441409999999962	52.89005000000003	100	
Yorkshire	GPE	description of some school-boy attachment he had in Yorkshire. Such a burlesque upon love! It was exquisite	599	Yorkshire, VA, USA	Locality	Village				Yorkshire	Prince William County	Virginia	United States	USA	-77.44777999999997	38.793310000000076	100	
prunella shoes	GPE	wall-flowers he presented to a fair damsel in prunella shoes, and no gloves, while his gages d'amour were	599	Prunelle, Korenstraat 16, 3740, Bilzen, BEL	POI	Footwear	Korenstraat 16	Koren	16	Bilzen	Limburg	Vlaanderen	België	BEL	5.514380000000074	50.870430000000056	93.75	
china	GPE	, of whatever means, shall cultivate a passion for china and hot-house plants, Agnes had made a	600	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
china	GPE	"have lamed her for life. The ""fall of china"" is a proverbial trial of temper, and that"	600	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
china	GPE	appeared exclusively occupied in gathering up the scattered fragments of china, and arranging them together, but her eye was	601	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
china	GPE	I had sent her adrift before she broke all the china, but it is very unlike you to be so	604	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
china	GPE	. My admirer first, then my maid, my china, and even Patrick, who certainly behaved exceedingly ill	606	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
London	GPE	in perfection. If Agnes received a dress from her London milliner which did not fit, or if Sir Patrick	612	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Providence	GPE	daily toil, enjoying those common gifts of a bountiful Providence, the light breeze, the balmy sunshine, the	614	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Portobello	GPE	elastic step, set forth on her solitary walk towards Portobello, joyous as a bird in spring, pleased with	615	Portobello, Wakefield, West Yorkshire, England, GBR	Locality	District				Wakefield	West Yorkshire	England	United Kingdom	GBR	-1.4886681879999628	53.664518067000074	100	
Portobello	GPE	had amused her, she hurried along the road to Portobello, her cheek dimpling at the recollection of all that	642	Portobello, Wakefield, West Yorkshire, England, GBR	Locality	District				Wakefield	West Yorkshire	England	United Kingdom	GBR	-1.4886681879999628	53.664518067000074	100	
Scotland	GPE	that her father's family, so long respected in Scotland, seemed now about to be finally extinguished in penury	656	Scotland, GBR	Locality	State or Province						Scotland	United Kingdom	GBR	-4.181296541999927	56.84002490600005	100	
Marion	GPE	","" added Agnes, with a peevish look at Marion, as if it were her fault, ""and"	662	Marion, OH, USA	Locality	City				Marion	Marion County	Ohio	United States	USA	-83.12851999999998	40.58382000000006	100	
Granville	GPE	he was in, it was in a fit of Granville-ism; and Marion became surprised to perceive that	703	Granville, Sydney, New South Wales, AUS	Locality	District				Sydney		New South Wales	Australia	AUS	151.00967000000003	-33.83295999999996	100	
Granvilles	GPE	Agnes one day jestingly announced to Sir Patrick that the Granvilles had taken out perpetual tickets at the Charitable Soup Kitchen	704	Granvilles, 85 Brackens Lane, Derby, Derbyshire, England, DE24 0, GBR	POI	Convenience Store	85 Brackens Lane	Brackens	85	Derby	Derbyshire	England	United Kingdom	GBR	-1.441409999999962	52.89005000000003	100	
Granvilles	GPE	Better give nothing than make ourselves ridiculous, like the Granvilles. Nobody will guess that this book was brought here	709	Granvilles, 85 Brackens Lane, Derby, Derbyshire, England, DE24 0, GBR	POI	Convenience Store	85 Brackens Lane	Brackens	85	Derby	Derbyshire	England	United Kingdom	GBR	-1.441409999999962	52.89005000000003	100	
Marion	GPE	out of the room, while Agnes looked mysteriously at Marion, and said nothing, though the expression of her	710	Marion, OH, USA	Locality	City				Marion	Marion County	Ohio	United States	USA	-83.12851999999998	40.58382000000006	100	
Il jurait bien	GPE	's life had now become one continual subterfuge. 'Il jurait bien, mais il payait mal;' and he was	712	Bien, BEL	Locality	City				Bien	Limburg	Vlaams Gewest	België	BEL	5.466670000000022	51.25000000000006	73.33	
St. John's	GPE	", all containing apologies for not accepting various invitations to St. John's Lodge. ""What can this all mean?"""	718	St John's, Saint John, ATG	Locality	City				Saint John		Saint John	Antigua and Barbuda	ATG	-61.84328999999997	17.120960000000025	100	
St. John's	GPE	""" said Marion, while her thoughts reverted sorrowfully to St. John's Lodge."	744	St John's, Saint John, ATG	Locality	City				Saint John		Saint John	Antigua and Barbuda	ATG	-61.84328999999997	17.120960000000025	100	
Cowper	GPE	. His master mind conversed of Milton, Spenser, Cowper, Montgomery, and of all the pious authors dear	751	Cowper, New South Wales, AUS	Locality	City				Cowper		New South Wales	Australia	AUS	153.0919100000001	-29.567349999999976	100	
Marion	GPE	breeze from the mountains. No one could look at Marion, and not wish to be her friend.	755	Marion, OH, USA	Locality	City				Marion	Marion County	Ohio	United States	USA	-83.12851999999998	40.58382000000006	100	
Paris	GPE	"heard it said,"" observed Marion, ""that Paris is the place, of all others, where men"	770	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Granvilles	GPE	Hitherto, when she inadvertently mentioned Sir Patrick, the Granvilles insensibly changed the subject almost immediately, but without the	780	Granvilles, 85 Brackens Lane, Derby, Derbyshire, England, DE24 0, GBR	POI	Convenience Store	85 Brackens Lane	Brackens	85	Derby	Derbyshire	England	United Kingdom	GBR	-1.441409999999962	52.89005000000003	100	
Granvilles	GPE	They were either ignorant of her renewed intimacy with the Granvilles, or indifferent to it, but which might turn	783	Granvilles, 85 Brackens Lane, Derby, Derbyshire, England, DE24 0, GBR	POI	Convenience Store	85 Brackens Lane	Brackens	85	Derby	Derbyshire	England	United Kingdom	GBR	-1.441409999999962	52.89005000000003	100	
St. John's	GPE	as she hurried home, late and unwillingly, to St. John's Lodge, and which caused her bright eye to beam	790	St John's, Saint John, ATG	Locality	City				Saint John		Saint John	Antigua and Barbuda	ATG	-61.84328999999997	17.120960000000025	100	
Providence	GPE	shall be rich in happiness, and in all that Providence gives to the most favored of those who trust in	800	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Marion	GPE	madman gazed for an instant at the pale countenance of Marion, every feature in which quivered with emotion; he	829	Marion, OH, USA	Locality	City				Marion	Marion County	Ohio	United States	USA	-83.12851999999998	40.58382000000006	100	
Marion	GPE	one anxious look at the pale, exhausted countenance of Marion, Mr. Granville hastily disappeared, meditating, as he	835	Marion, OH, USA	Locality	City				Marion	Marion County	Ohio	United States	USA	-83.12851999999998	40.58382000000006	100	
Marion	GPE	the happy eclaircissement which had that morning taken place with Marion, binding them to each other by the strong ties	835	Marion, OH, USA	Locality	City				Marion	Marion County	Ohio	United States	USA	-83.12851999999998	40.58382000000006	100	
Granville	GPE	"newspaper before him. ""Here is an account of Granville—Richard Granville—being engaged in a splendid adventure"	837	Granville, Sydney, New South Wales, AUS	Locality	District				Sydney		New South Wales	Australia	AUS	151.00967000000003	-33.83295999999996	100	
Scotland	GPE	". You ought to be offered the first match in Scotland."""	840	Scotland, GBR	Locality	State or Province						Scotland	United Kingdom	GBR	-4.181296541999927	56.84002490600005	100	
China	GPE	"smiling. ""If he were like the Emperor of China, cousin-german to the stars, and uncle"	845	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
Granville	GPE	cellar-full of misery in the city, where Granville is not upon visiting terms. He is a perfect	848	Granville, Sydney, New South Wales, AUS	Locality	District				Sydney		New South Wales	Australia	AUS	151.00967000000003	-33.83295999999996	100	
Granvilles	GPE	"""that you will not be running about with those Granvilles, in search of typhus fever or small-pox"	849	Granvilles, 85 Brackens Lane, Derby, Derbyshire, England, DE24 0, GBR	POI	Convenience Store	85 Brackens Lane	Brackens	85	Derby	Derbyshire	England	United Kingdom	GBR	-1.441409999999962	52.89005000000003	100	
Edinburgh	GPE	whom you may remember besetting my door so long in Edinburgh, without extracting a sous, came up to me	850	Edinburgh, City of Edinburgh, Scotland, GBR	Locality	City				Edinburgh	City of Edinburgh	Scotland	United Kingdom	GBR	-3.1891070809999746	55.95333947800003	100	
Ireland	GPE	the world had been on the whole an advantage to Ireland or not! How the question was decided I forgot	858	Ireland, IRL	Locality	Country							Ireland	IRL	-8.14600614699998	53.17587984600004	100	
Granville	GPE	"""That is your last new importation of Granville-ism,"" said Agnes, satirically. """	860	Granville, Sydney, New South Wales, AUS	Locality	District				Sydney		New South Wales	Australia	AUS	151.00967000000003	-33.83295999999996	100	
va le monde	GPE	"a well—what raises one depresses another, ainsi va le monde."""	865	Le Monde, 2885 Broadway, New York, NY, 10025, USA	POI	Restaurant	2885 Broadway	Broadway	2885	New York	New York County	New York	United States	USA	-73.96589799999998	40.805754000000036	86.67	
St. John's	GPE	with. You will have so many lovers soon at St. John's Lodge, that it may perhaps become impossible to distinguish	874	St John's, Saint John, ATG	Locality	City				Saint John		Saint John	Antigua and Barbuda	ATG	-61.84328999999997	17.120960000000025	100	
England	GPE	Caroline Smythe, who was about soon to depart for England, had in the meantime become a constant and prominent	877	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Granvilles	GPE	had been for several minutes planning an escape to the Granvilles, thought this a favorable opportunity to steal off unobserved	921	Granvilles, 85 Brackens Lane, Derby, Derbyshire, England, DE24 0, GBR	POI	Convenience Store	85 Brackens Lane	Brackens	85	Derby	Derbyshire	England	United Kingdom	GBR	-1.441409999999962	52.89005000000003	100	
St. James'	GPE	gentleman to be seen in—employ my tailor in St. James' street; he will make a man of you!	936	St James', Exeter, Devon, England, GBR	Locality	District				Exeter	Devon	England	United Kingdom	GBR	-3.5179786959999433	50.73229308800006	100	
Granvilles	GPE	conversation, instead of emanating, like that of the Granvilles, from the gay fancies and spontaneous sparklings of their	942	Granvilles, 85 Brackens Lane, Derby, Derbyshire, England, DE24 0, GBR	POI	Convenience Store	85 Brackens Lane	Brackens	85	Derby	Derbyshire	England	United Kingdom	GBR	-1.441409999999962	52.89005000000003	100	
Euclid	GPE	"lounged off together. ""It was a problem of Euclid, which we settled at Eton long ago, and"	968	Euclid, OH, USA	Locality	City				Euclid	Cuyahoga County	Ohio	United States	USA	-81.52681999999999	41.59946000000008	100	
New Zealand	GPE	cattle with country gentlemen—could describe the state of New Zealand, as if he had visited the country, to	970	New Zealand	Locality	Country							New Zealand	NZL	172.34343250000006	-42.28723356399996	100	
Granvilles	GPE	", saying, ""a propos of absence, the Granvilles are never here now! I remember the time when"	976	Granvilles, 85 Brackens Lane, Derby, Derbyshire, England, DE24 0, GBR	POI	Convenience Store	85 Brackens Lane	Brackens	85	Derby	Derbyshire	England	United Kingdom	GBR	-1.441409999999962	52.89005000000003	100	
England	GPE	"be the most hospitable Marquis in the whole peerage of England?"""	1014	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
St. John's	GPE	kindness and good sense, that as her presence at St. John's Lodge could do no good to her sister, it	1018	St John's, Saint John, ATG	Locality	City				Saint John		Saint John	Antigua and Barbuda	ATG	-61.84328999999997	17.120960000000025	100	
Canada	GPE	regiment is going soon, I am told, to Canada, but he is to join the depot for some	1020	Canada	Locality	Country							Canada	CAN	-113.64257999999995	60.108670000000075	100	
