Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Ramanund	GPE	"""Above or below, fool!"" called Ramanund, sharply, as they neared the shore. """	404	Ramakund, Samata Colony, Rayapur, Chhatteesagadh, IND	Locality	Zone				Rayapur	Rayapur	Chhatteesagadh	Bharat	IND	81.61859000000004	21.24431000000004	87.5	
salaam	GPE	, stood up in a linked semi-circle to salaam, then squatted again with a clank of leg irons	407	Salaam, 135 Wright Street, Small Heath, Birmingham, West Midlands, England, B10 9, GBR	POI	Butcher	135 Wright Street	Wright	135	Birmingham	West Midlands	England	United Kingdom	GBR	-1.8604199999999764	52.471430000000055	100	
India	GPE	the first saluting gun, told that the Viceroy of India was entering his camp.	420	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
India	GPE	classification of the aristocracy, plutocracy, and democracy of India, in one generally satisfactory Court-guide.	428	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Cork	GPE	Commissioner, in one of those suave, plastic, Cork brogues which might be made of Cork butter from the	429	Cork, IRL	Locality	City				Cork		Cork	Ireland	IRL	-8.472789999999975	51.898340000000076	100	
Cork	GPE	, plastic, Cork brogues which might be made of Cork butter from the softness and lack of friction they bring	429	Cork, IRL	Locality	City				Cork		Cork	Ireland	IRL	-8.472789999999975	51.898340000000076	100	
India	GPE	"second. ""Of course we must--we govern India practically, by cane-bottomed chairs. Ye remember"	432	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
cheapenin	GPE	Teuton, sir, is ruinin' British prestige by cheapenin' the seats of the mighty. There! that	434	Cheapend, MSR	Locality	Village							Montserrat	MSR	-62.221929999999986	16.750020000000063	77.78	
St. James	GPE	"blazes should he come to durbar?--attorneys don't go to St. James."""	436	St James, Cornwall, JAM	Locality	City				St James		Cornwall	Jamaica	JAM	-77.92303999999996	18.47082000000006	100	
India	GPE	fellow, was he? who wrote a book about India on the back of his two-monthly return ticket	438	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
India	GPE	with him for complicating the problem of British rule in India. Why should he want to come to durbar at	444	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
come,--I'll	GPE	"""Really, there's no need for you to come,--I'll be back in a minute."""	452	Come in, Adalbert-Eisenhuth-Straße 1, 63457, Hanau, Hessen, DEU	POI	German Food	Adalbert-Eisenhuth-Straße 1	Adalbert-Eisenhuth	1	Hanau	Main-Kinzig-Kreis	Hessen	Deutschland	DEU	8.954920000000072	50.09400000000005	82.85	
London	GPE	for itself? She had worked for two years in London ere coming out to India; and another shudder of	486	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
India	GPE	worked for two years in London ere coming out to India; and another shudder of memory swept over her of	486	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
England	GPE	as he returned from a well-earned holiday in England.	496	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Paris	GPE	in the front, and the Englishwomen in the latest Paris fashions who sat behind, were talking and laughing;	500	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
India	GPE	feet silently, with the proud alacrity so noticeable in India when the act is a confession of faith, indeed	501	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Empire	GPE	rose, small, insignificant, to give voice to Empire--in a strong Scotch accent, it must be	502	Empire, CA, USA	Locality	City				Empire	Stanislaus County	California	United States	USA	-120.89932999999996	37.637920000000065	100	
India	GPE	Lord! That's over without a hitch. So India's safe for another six months at the cost of	510	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Roshan Khân	GPE	he caught a glimpse in them of the lawless approval Roshan Khân had seen, yet of something else--a lawless	539	Roshan Khan, Qamber Shahdadkot District, Sind, PAK	Locality	City					Qamber Shahdadkot District	Sind	Pakistan	PAK	67.81491000000005	27.466920000000073	100	
"smiled--""I"	GPE	"only because she's never seen a durbar; but""--he smiled--""I expect someone else wanted her instead. By George!"	550	Smile-D, Phường Văn Chương, Quận Đống Đa, Hà Nội, 11507, VNM	POI	Coffee Shop				Hà Nội		Hà Nội	Việt Nam	VNM	105.83712000000008	21.02150000000006	91.38	
Roshan Khân	GPE	Narâyan's face as he carried the girl off made Roshan Khân curse under his breath.	553	Roshan Khan, Qamber Shahdadkot District, Sind, PAK	Locality	City					Qamber Shahdadkot District	Sind	Pakistan	PAK	67.81491000000005	27.466920000000073	100	
India	GPE	Rebellion from which so many things date, which young India always feels in the presence of their elders, who	569	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
India	GPE	of a hundred years ago, when adventurers ruled half India, and Englishmen were demi-gods. It seemed	581	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
dreamful	GPE	His voice sank into dreamful ease.	600	Dreamfuel, Avenida de Portugal 53, 45600, Talavera de la Reina, Toledo, Castilla-La Mancha, ESP	POI	Gas Station	Avenida de Portugal 53	Portugal	53	Talavera de la Reina	Toledo	Castilla-La Mancha	España	ESP	-4.8443999999999505	39.95808000000005	90	
India	GPE	advancing years doomed me to all the stout ladies in India. Besides, me paper cap rids me of two	604	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Italy	GPE	fact that she had some of the best blood of Italy in her veins. Vincent Dering had recognized this fact	608	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
India	GPE	"I don't think miracles go down, even in India, nowadays, sir."""	628	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Simla	GPE	a comic opera she was going to get up at Simla. The last new rage in London; she had	632	Shimla, Himachal Pradesh, IND	Locality	City				Shimla	Shimla	Himachal Pradesh	India	IND	77.15844000000004	31.103260000000034	100	
London	GPE	get up at Simla. The last new rage in London; she had written home for the rights.	632	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Empire	GPE	a host of departmental heads was really representing a whole Empire.	633	Empire, CA, USA	Locality	City				Empire	Stanislaus County	California	United States	USA	-120.89932999999996	37.637920000000065	100	
Laila Bonaventura	GPE	made him turn to look upwards to the archway where Laila Bonaventura had disappeared. It would be a bore if she	641	Bonaventura, Pentone, Catanzaro, ITA	Locality	Village				Pentone	Catanzaro	Calabria	Italia	ITA	16.579270000000065	38.96230000000003	87.5	
Ramanund	GPE	canoe, which he had hired for such excursions from Ramanund (whose last experience of boating had rather sickened him	685	Ramakund, Samata Colony, Rayapur, Chhatteesagadh, IND	Locality	Zone				Rayapur	Rayapur	Chhatteesagadh	Bharat	IND	81.61859000000004	21.24431000000004	87.5	
India	GPE	he was none too soon, since the dawn in India comes quickly.	708	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Dee-puk-	GPE	right. The Huzoors were kings. They knew the Dee-puk-râg. They were the light-bringers, the	723	Deepur, Buldana Sub-District, Buldana, Maharashtra, IND	Locality	Village				Buldana Sub-District	Buldana	Maharashtra	India	IND	76.05130000000008	20.452150000000074	82.33	
Fort	GPE	as he left the court on his way to the Fort, the first note of her voice made him turn	754	FT, Rheinland-Pfalz, DEU	Locality	County					Frankenthal (Pfalz)	Rheinland-Pfalz	Deutschland	DEU	8.356243340000049	49.53274809200008	100	
Ramanund	GPE	These gentlemen were Dya Ram, Ramanund, and a third very different sort of person,	758	Ramakund, Samata Colony, Rayapur, Chhatteesagadh, IND	Locality	Zone				Rayapur	Rayapur	Chhatteesagadh	Bharat	IND	81.61859000000004	21.24431000000004	87.5	
Ramanund	GPE	"pundit-sahib,"" he said in English to Ramanund, ""that you are, as you say,"	760	Ramakund, Samata Colony, Rayapur, Chhatteesagadh, IND	Locality	Zone				Rayapur	Rayapur	Chhatteesagadh	Bharat	IND	81.61859000000004	21.24431000000004	87.5	
the British Empire	GPE	matter is of such paramount importance to the stability of the British Empire, that I should be justified in running counter to	764	British Empire, Krebsgasse 9, 90402, Nürnberg, Bayern, DEU	POI	Clothing Store	Krebsgasse 9	Krebs	9	Nürnberg	Nürnberg	Bayern	Deutschland	DEU	11.075180000000046	49.44954000000007	99.95	
the British Empire	GPE	"!"" interrupted the stern, high voice, ""the British Empire will have no choice but to allow jogi Gorakh-"	769	British Empire, Krebsgasse 9, 90402, Nürnberg, Bayern, DEU	POI	Clothing Store	Krebsgasse 9	Krebs	9	Nürnberg	Nürnberg	Bayern	Deutschland	DEU	11.075180000000046	49.44954000000007	99.95	
India	GPE	we are asked what we, the educated natives of India, claim, we reply boldly, all things that	772	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
India	GPE	tip; and that's why steam and electricity rule India. One can be ready without letting people know.	778	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
India	GPE	--and prevent him from killing himself with work, India will lose her best engineer. What he wants is	839	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Rome	GPE	of the fine ladies' boudoirs of his youth in Rome, had filled it, against her return from school	847	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Rome	GPE	attraction for the girl. That most beautiful woman in Rome, the companion of princes, the divine singer,	852	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Baden-Baden	GPE	oblige a grass-widower, whose wife is at Baden-Baden--or is it Marienbad?--living prodigally, while he has	868	Baden-Baden, Baden-Württemberg, DEU	Locality	City				Baden-Baden	Baden-Baden	Baden-Württemberg	Deutschland	DEU	8.240980000000036	48.762680000000046	100	
Roshan Khân's	GPE	, nay! her only offence;--the taking and wearing of Roshan Khân's present. And now, wrapping her veil about her	887	Roshan Khan, Qamber Shahdadkot District, Sind, PAK	Locality	City					Qamber Shahdadkot District	Sind	Pakistan	PAK	67.81491000000005	27.466920000000073	96.35	
Italy	GPE	She had been married, as they marry them in Italy, almost before her girlhood, and I, the	889	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Italy	GPE	"forgotten his vocation to ruffle with the best blood in Italy. ""I have not the privilege of being the"	899	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Gulistan	GPE	part. A copy of the Gospels, Sa'adi's Gulistan, and the Hitopadesa, certainly; a treatise,	947	Gülistan, Göle, Ardahan, TUR	Locality	City				Gülistan	Göle	Ardahan	Türkiye	TUR	42.77287000000007	40.870870000000025	100	
India	GPE	a lie which makes the latter go so far in India.	951	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
toto	GPE	"--and I who drew up the petition object in toto,"" began Dya Ram in angry protest, when"	962	Toto, Nassarawa, NGA	Locality	City				Toto		Nassarawa	Nigeria	NGA	7.072660000000042	8.394640000000038	100	
India	GPE	"It is for us--who represent the intellect of India--to pioneer the way--"""	964	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Ramanund	GPE	"""Mayhap 'twas to Ramanund's house the churail was coming; there was such"	966	Ramakund, Samata Colony, Rayapur, Chhatteesagadh, IND	Locality	Zone				Rayapur	Rayapur	Chhatteesagadh	Bharat	IND	81.61859000000004	21.24431000000004	87.5	
England	GPE	missionaries. That was because he was fresh out from England. Any fool, though, could be that with	978	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Erda	GPE	"""I like it,"" put in Erda, with a faint frown at the missionary-report"	981	Erda, UT, USA	Locality	Village				Erda	Tooele County	Utah	United States	USA	-112.30362999999994	40.61268000000007	100	
India	GPE	"Campbell's appointment will be at the other end of India; unless, indeed--"" she could not withstand his"	997	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Australia	GPE	he died two months ago, it seems, in Australia. And the shock was too much for my uncle	1011	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
Manchester	GPE	sale on a handkerchief in front of him; a Manchester-made handkerchief, printed in the best style with	1025	Manchester, Greater Manchester, England, GBR	Locality	City				Manchester	Greater Manchester	England	United Kingdom	GBR	-2.245275941999978	53.47895622000004	100	
London	GPE	of silver in the streets of their big city, London. Oh, pious ones! Buy! Buy a	1025	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
India	GPE	; for laughter at a ready gibe comes easily in India. Yet they, too, felt inclined to agree	1030	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
London	GPE	"""I've seen that in London,"" said Vincent, forcing his way rapidly through"	1042	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
India	GPE	dim, mysterious--was the great level plain of India, on whose scarce distinguishable edge the sun was setting	1113	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
honour--	GPE	"at last, ""I am very sensible of the honour--"""	1137	Honour, Praed Street, London, England, W2 1, GBR	POI	Clothing Store	Praed Street	Praed		London	London	England	United Kingdom	GBR	-0.16976999999997133	51.51882000000006	100	
England	GPE	one which the Reverend David had brought with him from England, and which had been made over to her,	1166	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
India	GPE	of water between the city and the great plain of India--the pilgrims were passing, now, in an	1172	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Italy	GPE	are the same, and my great-grandmother in Italy was that. Pidar Narâyan told me so to-	1202	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
London	GPE	as Englishmen will before business begins; talking and laughing London talk, for one of them was fresh from home	1226	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	He gave an imitation of a London gallery's sign of impatience, which made some of	1234	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
England	GPE	""" said the man who had just come out from England, reminiscently. He had gone there to settle his"	1238	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
London	GPE	wife and bairns in a jerry-built villa near London; so the memory of something beyond the iniquities of	1238	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Patiala	GPE	"brother,"" said big Govinda, a Sikh from Patiala, as he thrust him back gently, ""have"	1253	Patiāla, Patiala, Punjab, IND	Locality	City				Patiāla	Patiala	Punjab	India	IND	76.39220000000006	30.336250000000064	100	
Mahomedans	GPE	to command; perhaps because most of the troopers were Mahomedans.	1276	Mahomeds, Vryburg, Dr Ruth Segomotsi Mompati, North West, 8601, ZAF	POI	Clothing Store				Naledi	Dr Ruth Segomotsi Mompati	North West	South Africa	ZAF	24.735020000000077	-26.95987999999994	82	
Ramanund	GPE	"and a Brahmin, were to address them--"" began Ramanund, who had come down with Pidar Narâyan, feeling"	1287	Ramakund, Samata Colony, Rayapur, Chhatteesagadh, IND	Locality	Zone				Rayapur	Rayapur	Chhatteesagadh	Bharat	IND	81.61859000000004	21.24431000000004	87.5	
Malta	GPE	the Herrnhut garden; grafts brought by a missionary from Malta. Mrs. Campbell, notable woman as she was,	1318	Malta	Locality	Country							Malta	MLT	14.400072590000036	35.92254885600005	100	
India	GPE	in keeping them later on her trees than anyone in India. Indeed, in the shadier, colder alleys some	1318	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Roshan Khân	GPE	not even spoken of making a new Nawab out of Roshan Khân, the risaldar? indeed, had not the jemedar	1362	Roshan Khan, Qamber Shahdadkot District, Sind, PAK	Locality	City					Qamber Shahdadkot District	Sind	Pakistan	PAK	67.81491000000005	27.466920000000073	100	
India	GPE	"a very small thing does it, sometimes, in India."""	1382	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Fort	GPE	still in the sky, and the troopers in the Fort, resting, after their long day, in Indian	1413	FT, Rheinland-Pfalz, DEU	Locality	County					Frankenthal (Pfalz)	Rheinland-Pfalz	Deutschland	DEU	8.356243340000049	49.53274809200008	100	
astir	GPE	in which the fortified gateway stood, no one was astir. And no lights were visible in the opposite building	1416	Astir, Epimenidou, 712 02, Irakleio, GRC	POI	Rental Cars	Epimenidou	Epimenidou		Irakleio	Irakleio	Irakleio	Ellada	GRC	25.137360000000058	35.341180000000065	100	
Urdu	GPE	"come back to you directly,"" it said in Urdu. The half-heard promise of the words took"	1452	Urdu, Carrer de la Mancha 1, 08214, Badia del Vallès, Barcelona, Catalunya, ESP	POI	Home Improvement Store	Carrer de la Mancha 1	Mancha	1	Badia del Vallès	Barcelona	Catalunya	Espanya	ESP	2.1166800000000308	41.50681000000003	100	
Roshan Khân	GPE	Lance's thoughts turned instantly to Roshan Khân. Was he--could he be in the plot	1510	Roshan Khan, Qamber Shahdadkot District, Sind, PAK	Locality	City					Qamber Shahdadkot District	Sind	Pakistan	PAK	67.81491000000005	27.466920000000073	100	
Erda	GPE	He looked across to Erda, and took sudden comfort in the quick intelligence of	1513	Erda, UT, USA	Locality	Village				Erda	Tooele County	Utah	United States	USA	-112.30362999999994	40.61268000000007	100	
Rome	GPE	, save in play, since those ruffling days in Rome, and run out into the wide, dim passage	1554	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Heaven!--had the	GPE	The woman in scarlet and gold also--God in Heaven!--had the dead--	1563	Heaven, 620 S La Brea Ave, Los Angeles, CA, 90036, USA	POI	Repair Services	620 S La Brea Ave	La Brea	620	Los Angeles	Los Angeles County	California	United States	USA	-118.34378199999998	34.064298000000065	70	
Fort	GPE	necessary for hot-blooded lovers to return to the Fort, stole like a thief to the balcony. What	1573	FT, Rheinland-Pfalz, DEU	Locality	County					Frankenthal (Pfalz)	Rheinland-Pfalz	Deutschland	DEU	8.356243340000049	49.53274809200008	100	
Roshan Khân	GPE	occurred to his vast experience had been the possibility of Roshan Khân seeking the interview upstairs. And for that very reason	1573	Roshan Khan, Qamber Shahdadkot District, Sind, PAK	Locality	City					Qamber Shahdadkot District	Sind	Pakistan	PAK	67.81491000000005	27.466920000000073	100	
