Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Paris	GPE	I went from Paris to one of the smaller hotels in Venice.  	100	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Venice	GPE	went from Paris to one of the smaller hotels in Venice.  The missis thought I’d do well to	100	Venice, CA, USA	Locality	City				Venice	Los Angeles County	California	United States	USA	-118.47214999999994	33.987540000000024	100	
Venice	GPE	up a bit of Italian, and perhaps she fancied Venice for herself.  That’s one of the advantages	100	Venice, CA, USA	Locality	City				Venice	Los Angeles County	California	United States	USA	-118.47214999999994	33.987540000000024	100	
Capetown	GPE	real ones.  For Henry tells me that at Capetown Captain Kit’s First-class Family and Commercial Hotel	111	Capetown, CA, USA	Locality	Village				Capetown	Humboldt County	California	United States	USA	-124.36719	40.46583000000004	100	
Suffolk	GPE	turned out, had come from my own village in Suffolk; and that constituted a sort of bond between us	114	Suffolk, VA, USA	Locality	City				Suffolk	City of Suffolk	Virginia	United States	USA	-76.58836999999994	36.73114000000004	100	
Australia	GPE	“‘What about Australia?’ says I.	136	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
Australia	GPE	“‘Australia!’ retorts he; ‘what would I do	137	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
Australia	GPE	, ‘unless I’ve been deceived; but if Australia ain’t sufficiently uncivilised for you, what about Africa	138	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
Portland	GPE	“‘You call seven years at Portland “excitement,” do you?’ says I	156	Portland, OR, USA	Locality	City				Portland	Multnomah County	Oregon	United States	USA	-122.67562999999996	45.511790000000076	100	
Portland	GPE	’s the difference,’ answers he, ‘between Portland and the ordinary labouring man’s life, except that	157	Portland, OR, USA	Locality	City				Portland	Multnomah County	Oregon	United States	USA	-122.67562999999996	45.511790000000076	100	
Portland	GPE	the ordinary labouring man’s life, except that at Portland you never need fear being out of work?’	157	Portland, OR, USA	Locality	City				Portland	Multnomah County	Oregon	United States	USA	-122.67562999999996	45.511790000000076	100	
Birmingham	GPE	and are you forgetting the chap who was nabbed at Birmingham only last week?  He wasn’t exactly an	158	Birmingham, West Midlands, England, GBR	Locality	City				Birmingham	West Midlands	England	United Kingdom	GBR	-1.902935748999937	52.479298949000054	100	
London	GPE	and moustache, had walked into a branch of the London and Westminster Bank during the dinner-hour, when	165	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Westminster Bank	GPE	I kept my eye on the paper, but the Westminster Bank thief was never discovered, and success, no doubt	187	Union Bank, 15377 Brookhurst St, Westminster, CA, 92683, USA	POI	Bank	15377 Brookhurst St	Brookhurst	15377	Westminster	Orange County	California	United States	USA	-117.95541999999995	33.739535000000046	100	
Hampstead	GPE	.  He had broken into a small house at Hampstead.  He was on the floor, packing up	196	Hampstead, QC, CAN	Locality	City				Hampstead	Communauté-Urbaine-de-Montréal	Québec	Canada	CAN	-73.64813499999997	45.480765000000076	100	
Warwick	GPE	snow-crowned peaks, “happened to me at Warwick in the Jubilee year.  I’ll never forget	237	Warwick, RI, USA	Locality	City				Warwick	Kent County	Rhode Island	United States	USA	-71.46167999999994	41.69918000000007	100	
Banbury	GPE	“From Banbury,” he says; “I’m well known	281	Banbury, Cherwell, Oxfordshire, England, GBR	Locality	City				Cherwell	Oxfordshire	England	United Kingdom	GBR	-1.3335893909999754	52.06213739700007	100	
Banbury	GPE	” he says; “I’m well known in Banbury.”	281	Banbury, Cherwell, Oxfordshire, England, GBR	Locality	City				Cherwell	Oxfordshire	England	United Kingdom	GBR	-1.3335893909999754	52.06213739700007	100	
Warwick	GPE	know myself.  My wife’s stopping here at Warwick, nursing her mother, and in every letter she	285	Warwick, RI, USA	Locality	City				Warwick	Kent County	Rhode Island	United States	USA	-71.46167999999994	41.69918000000007	100	
Banbury	GPE	put it down for a moment on the platform at Banbury while I bought a ‘Tit-Bits.’	298	Banbury, Cherwell, Oxfordshire, England, GBR	Locality	City				Cherwell	Oxfordshire	England	United Kingdom	GBR	-1.3335893909999754	52.06213739700007	100	
Birmingham	GPE	“By a coincidence this dog was being taken to Birmingham, packed in a hamper exactly similar to the one	301	Birmingham, West Midlands, England, GBR	Locality	City				Birmingham	West Midlands	England	United Kingdom	GBR	-1.902935748999937	52.479298949000054	100	
Birmingham	GPE	“Go on to Birmingham,” I says, “and try and find	303	Birmingham, West Midlands, England, GBR	Locality	City				Birmingham	West Midlands	England	United Kingdom	GBR	-1.902935748999937	52.479298949000054	100	
Birmingham	GPE	in a third-class carriage on our way to Birmingham.  Then the difficulties of the chase began to	309	Birmingham, West Midlands, England, GBR	Locality	City				Birmingham	West Midlands	England	United Kingdom	GBR	-1.902935748999937	52.479298949000054	100	
Birmingham	GPE	talking like that cheered him, and when we reached Birmingham he was easier.  We tackled the station-	311	Birmingham, West Midlands, England, GBR	Locality	City				Birmingham	West Midlands	England	United Kingdom	GBR	-1.902935748999937	52.479298949000054	100	
Banbury	GPE	explained the case to him he sympathised and telegraphed to Banbury.  The booking-clerk at Banbury remembered only	311	Banbury, Cherwell, Oxfordshire, England, GBR	Locality	City				Cherwell	Oxfordshire	England	United Kingdom	GBR	-1.3335893909999754	52.06213739700007	100	
Wolverhampton	GPE	the second was a stranger, who had booked to Wolverhampton; and the third had been young Milberry himself.	311	Wolverhampton, West Midlands, England, GBR	Locality	City				Wolverhampton	West Midlands	England	United Kingdom	GBR	-2.1299094259999265	52.58622026100005	100	
Banbury	GPE	, when I went into the refreshment-room at Banbury for a cup of tea.”	333	Banbury, Cherwell, Oxfordshire, England, GBR	Locality	City				Cherwell	Oxfordshire	England	United Kingdom	GBR	-1.3335893909999754	52.06213739700007	100	
Warwick	GPE	We just caught the train to Warwick, and by luck got back to the hotel ten	339	Warwick, RI, USA	Locality	City				Warwick	Kent County	Rhode Island	United States	USA	-71.46167999999994	41.69918000000007	100	
Dresden	GPE	know pretty well one winter when I was working in Dresden at the Europäischer Hof: a quiet, meek little	342	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
London	GPE	nature don’t alter so much according to distance from London as we fancy it does, and that husbands have	342	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
America	GPE	, and made things hum, as they say in America, for all of them.  As for the	342	America	Locality	Country							United States	USA	-99.41461918999994	39.39870315600007	100	
Paris	GPE	platform, where I was waiting for a train to Paris.  He told me they had made up all	343	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Middleton Row	GPE	they took a couple of rooms of their own in Middleton Row, from where in summer-time you can catch	350	The Row, Middleton, Morpeth, Northumberland, England, NE61 4, GBR	StreetName		The Row	The Row		Morpeth	Northumberland	England	United Kingdom	GBR	-1.90685542299548	55.15953133656229	92.68	
New Zealand	GPE	man he had never heard of before, died in New Zealand and left him a fortune.	351	New Zealand	Locality	Country							New Zealand	NZL	172.34343250000006	-42.28723356399996	100	
Lime	GPE	, which, seeing that his own was acquired in Lime-house and finished off in the Minories, was	354	Lime, Syddjurs, Midtjylland, DNK	Locality	City				Lime	Syddjurs	Midtjylland	Danmark	DNK	10.245940000000076	56.386010000000056	100	
Homburg	GPE	from an Italian Countess, the sort you find at Homburg, and that generally speaking is a widow.  	356	Homburg, Saarland, DEU	Locality	City				Homburg	Saarpfalz-Kreis	Saarland	Deutschland	DEU	7.335410000000024	49.31986000000006	100	
Kensington	GPE	former manager, who was then bossing a hotel in Kensington, and got it.  And there was an	384	Kensington, PE, CAN	Locality	City				Kensington	Prince County	Prince Edward Island	Canada	CAN	-63.635685999999964	46.43773200000004	100	
Brighton	GPE	itself,—and at this time was running a small hotel in Brighton, and making it pay to a tune that would	386	Brighton, Town of Brighton, NY, USA	Locality	Village				Town of Brighton	Monroe County	New York	United States	USA	-77.57157999999998	43.11596000000003	100	
Dover	GPE	,’ says she, ‘and taking another near Dover, a quiet place with just such a clientele as	437	Dover, Kent, England, GBR	Locality	City				Dover	Kent	England	United Kingdom	GBR	1.3084585650000236	51.12814449600006	100	
Dover	GPE	“‘Dover wouldn’t suit you, I suppose?’ says	452	Dover, Kent, England, GBR	Locality	City				Dover	Kent	England	United Kingdom	GBR	1.3084585650000236	51.12814449600006	100	
Dover	GPE	“‘Dover’s all right,’ says he, ‘if	453	Dover, Kent, England, GBR	Locality	City				Dover	Kent	England	United Kingdom	GBR	1.3084585650000236	51.12814449600006	100	
Portsmouth	GPE	a matter of fact it began seventeen years ago in Portsmouth, New Hampshire.  He was a wild young	473	Portsmouth, VA, USA	Locality	City				Portsmouth	City of Portsmouth	Virginia	United States	USA	-76.29770999999994	36.832730000000026	100	
New Hampshire	GPE	of fact it began seventeen years ago in Portsmouth, New Hampshire.  He was a wild young fellow, and	473	New Hampshire, USA	Locality	State or Province						New Hampshire	United States	USA	-71.57759673799995	43.685525247000044	100	
Clifton	GPE	.  At fifteen he ran away from school at Clifton, and with everything belonging to him tied up in	475	Clifton, NJ, USA	Locality	City				Clifton	Passaic County	New Jersey	United States	USA	-74.15981999999997	40.86575000000005	100	
Portsmouth	GPE	returned—that, as I have said, at Portsmouth, New Hampshire, he married, after ten days	475	Portsmouth, VA, USA	Locality	City				Portsmouth	City of Portsmouth	Virginia	United States	USA	-76.29770999999994	36.832730000000026	100	
New Hampshire	GPE	that, as I have said, at Portsmouth, New Hampshire, he married, after ten days’ courtship,	475	New Hampshire, USA	Locality	State or Province						New Hampshire	United States	USA	-71.57759673799995	43.685525247000044	100	
New Hampshire	GPE	Quite legal,” answered Henry.  “In New Hampshire, it would seem, they encourage early marriages.	479	New Hampshire, USA	Locality	State or Province						New Hampshire	United States	USA	-71.57759673799995	43.685525247000044	100	
the united ages	GPE	  The married life of a lady and gentleman, the united ages of whom amounted to thirty-two, promised interesting	480	The United, Basavanagudi, Bengaluru, Karnataka, 560004, IND	POI	Transportation Service				Bengaluru	Bengaluru	Karnataka	India	IND	77.57734000000005	12.94780000000003	81.54	
Paris	GPE	later at the American bar of the Grand Central in Paris; and then he didn’t know her.”	481	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
England	GPE	knew he was a gentleman with rich relatives somewhere in England; and as the months went by without bringing word	483	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Paris	GPE	’em, you wouldn’t have found had you searched Paris from the Place de la Bastille to the Arc de	485	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	of time, to inform ‘Mam’sel Marie’ that Paris, since he had looked into her eyes, had	489	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
England	GPE	, it was his intention, on his return to England, to surprise his mother.  He turned up	490	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Versailles	GPE	as bad as I thought.  We went to Versailles yesterday.’	522	Versailles, Place d'Armes, 78000, Versailles, Yvelines, Île-de-France, FRA	POI	Historical Monument	Place d'Armes	Armes		Versailles	Yvelines	Île-de-France	France	FRA	2.1207600000000753	48.804770000000076	100	
Versailles	GPE	“‘Pretty place, Versailles,’ says I; ‘paths a bit complicated	523	Versailles, Place d'Armes, 78000, Versailles, Yvelines, Île-de-France, FRA	POI	Historical Monument	Place d'Armes	Armes		Versailles	Yvelines	Île-de-France	France	FRA	2.1207600000000753	48.804770000000076	100	
America	GPE	time, and now he’s on his way to America.’	526	America	Locality	Country							United States	USA	-99.41461918999994	39.39870315600007	100	
America	GPE	“‘On his way to America?’ says I, stopping still in the middle	527	America	Locality	Country							United States	USA	-99.41461918999994	39.39870315600007	100	
Quebec	GPE	had traced Mrs. Sleight, née Mary Godselle, to Quebec.  From Quebec, on the death of her	538	Québec, QC, CAN	Locality	State or Province						Québec	Canada	CAN	-71.74874224599995	53.382603420000066	100	
Quebec	GPE	, née Mary Godselle, to Quebec.  From Quebec, on the death of her uncle, she had	538	Québec, QC, CAN	Locality	State or Province						Québec	Canada	CAN	-71.74874224599995	53.382603420000066	100	
New York	GPE	had left to take a situation as waitress in a New York hotel, and he was now on his way there	538	New York, NY, USA	Locality	City				New York	New York County	New York	United States	USA	-74.00711999999999	40.714530000000025	100	
New York	GPE	“A week later came another letter, dated from New York this time.  Mary could not be discovered anywhere	539	New York, NY, USA	Locality	City				New York	New York County	New York	United States	USA	-74.00711999999999	40.714530000000025	100	
New York	GPE	the Continent.  Very possibly there were agencies in New York whose business it was to offer good Continental engagements to	540	New York, NY, USA	Locality	City				New York	New York County	New York	United States	USA	-74.00711999999999	40.714530000000025	100	
Paris	GPE	  Wonderful to relate, his wife was actually in Paris, of all places in the world!  She	541	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	du Louvre.  Master Tom expected to be in Paris almost as soon as his letter.	541	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	year ago; but he had obtained her address in Paris, and had received a letter from her that very	543	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
