Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Kensington	GPE	? I sent him to a public-house at Kensington, but he has disappeared from it, and I	445	Kensington, PE, CAN	Locality	City				Kensington	Prince County	Prince Edward Island	Canada	CAN	-63.635685999999964	46.43773200000004	100	
London	GPE	Who has not heard of the Barber of London? His dwelling is in the neighbourhood of Lincoln’s	476	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	is by them he has been dubbed the Barber of London. His shop is also frequented by managing clerks,	476	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	One cannot earn the appellation of the Barber of London without talent; and it is the consciousness of this	479	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	Such is Mr. Tuffnell Trigge, yclept the Barber of London.	480	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Canterbury	GPE	to leave him, and set up for himself in Canterbury. It was about two o’clock, and Mr. Trigge	481	Canterbury, Kent, England, GBR	Locality	City				Canterbury	Kent	England	United Kingdom	GBR	1.078912732000049	51.279680506000034	100	
London	GPE	me to earn the enviable title of the Barber of London? I’m as proud of that title as if	513	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	Every one knows how easily a crowd is collected in London, and it cannot be supposed that our two	590	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	“Only think of living all my life in London, and never examining this admirable work of art before	595	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
werry	GPE	gravely; “but I’m afeerd she’s in werry bad hands.”	639	Węgry	Locality	Country							Węgry	HUN	19.424531700000045	47.16708877000008	80	
Shoreditch	GPE	, at the appointed hour, Mr. Thorneycroft repaired to Shoreditch, and entering a narrow street behind the church,	651	Shoreditch, Hackney, Greater London, England, GBR	Locality	District				Hackney	Greater London	England	United Kingdom	GBR	-0.08391540099995609	51.524677660000066	100	
Reeks	GPE	him ve could do nuffin’. His name is Reeks, and he is the chief man in our enterprise	667	Reheks, Arhitekti, 50407, Tartu, Tartu Maakond, EST	POI	Specialty Store	Arhitekti	Arhitekti		Tartu	Tartu	Tartu Maakond	Eesti	EST	26.68038000000007	58.36886000000004	83.33	
Reeks	GPE	now be removed, but he was mistaken, for Reeks, taking his arm, drew him along at a	681	Reheks, Arhitekti, 50407, Tartu, Tartu Maakond, EST	POI	Specialty Store	Arhitekti	Arhitekti		Tartu	Tartu	Tartu Maakond	Eesti	EST	26.68038000000007	58.36886000000004	83.33	
London	GPE	I will make you one of the richest men in London.”	769	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Saint James’s Square	GPE	Auriol at length assented, and they turned into Saint James’s Square, and paused before a magnificent house. Rougemont ascended	772	St James's Square, Westminster, Greater London, England, GBR	POI	Other Land Feature				Westminster	Greater London	England	United Kingdom	GBR	-0.13514999999995325	51.50715000000008	100	
Saint James’s	GPE	of view; but the magnificence of the house in Saint James’s Square, which fully bore out Auriol’s account of	856	St James's, City of Westminster, Greater London, England, GBR	Locality	District				City of Westminster	Greater London	England	United Kingdom	GBR	-0.13831404699993755	51.50789205900003	100	
Nottingham	GPE	but he was obliged to start the next morning for Nottingham, and could not possibly return under three days.	857	Nottingham, Nottinghamshire, England, GBR	Locality	City				Nottingham	Nottinghamshire	England	United Kingdom	GBR	-1.151201227999934	52.95621587800008	100	
St. George’s	GPE	on Auriol’s gorgeous equipage, as he drove to St. George’s, Hanover Square, where he was united to Edith	887	St. George's, Saint George, Grenada, GRD	Locality	City				Saint George	Grenada		Grenada	GRD	-61.75396999999998	12.052090000000021	100	
Richmond	GPE	before midnight, to convey him and his bride to Richmond, where they were to spend their honeymoon.	887	Richmond, CA, USA	Locality	City				Richmond	Contra Costa County	California	United States	USA	-122.34292999999997	37.93784000000005	100	
Reeks	GPE	different chambers, three of which were cautiously tried by Reeks, but they proved to be fastened. The fourth	912	Reheks, Arhitekti, 50407, Tartu, Tartu Maakond, EST	POI	Specialty Store	Arhitekti	Arhitekti		Tartu	Tartu	Tartu Maakond	Eesti	EST	26.68038000000007	58.36886000000004	83.33	
Reeks	GPE	“A singular room,” he observed to Reeks, on concluding his survey. “Did you expect	915	Reheks, Arhitekti, 50407, Tartu, Tartu Maakond, EST	POI	Specialty Store	Arhitekti	Arhitekti		Tartu	Tartu	Tartu Maakond	Eesti	EST	26.68038000000007	58.36886000000004	83.33	
Reeks	GPE	But without paying any attention to the inquiry, Reeks quitted the room, and closed the door carefully after	927	Reheks, Arhitekti, 50407, Tartu, Tartu Maakond, EST	POI	Specialty Store	Arhitekti	Arhitekti		Tartu	Tartu	Tartu Maakond	Eesti	EST	26.68038000000007	58.36886000000004	83.33	
Reeks	GPE	and a large ape (for such it seemed to Reeks), clothed in a woollen shirt and drawers,	929	Reheks, Arhitekti, 50407, Tartu, Tartu Maakond, EST	POI	Specialty Store	Arhitekti	Arhitekti		Tartu	Tartu	Tartu Maakond	Eesti	EST	26.68038000000007	58.36886000000004	83.33	
Reeks	GPE	evident intention of quitting the room, seeing which, Reeks hastily retreated to an adjoining chamber, the door of	929	Reheks, Arhitekti, 50407, Tartu, Tartu Maakond, EST	POI	Specialty Store	Arhitekti	Arhitekti		Tartu	Tartu	Tartu Maakond	Eesti	EST	26.68038000000007	58.36886000000004	83.33	
Reeks	GPE	Without tarrying to confront them, Reeks started back, and hurried along the gallery till he	930	Reheks, Arhitekti, 50407, Tartu, Tartu Maakond, EST	POI	Specialty Store	Arhitekti	Arhitekti		Tartu	Tartu	Tartu Maakond	Eesti	EST	26.68038000000007	58.36886000000004	83.33	
Reeks	GPE	“Is it Auriol Darcy who speaks?” demanded Reeks.	932	Reheks, Arhitekti, 50407, Tartu, Tartu Maakond, EST	POI	Specialty Store	Arhitekti	Arhitekti		Tartu	Tartu	Tartu Maakond	Eesti	EST	26.68038000000007	58.36886000000004	83.33	
Reeks	GPE	“What has happened to her?” demanded Reeks.	938	Reheks, Arhitekti, 50407, Tartu, Tartu Maakond, EST	POI	Specialty Store	Arhitekti	Arhitekti		Tartu	Tartu	Tartu Maakond	Eesti	EST	26.68038000000007	58.36886000000004	83.33	
avay	GPE	; “I don’t like a man stayin’ avay in this manner. It looks suspicious. I wotes	958	Avay, Purna, Parbhani, Maharashtra, IND	Locality	Village				Purna	Parbhani	Maharashtra	India	IND	77.06965000000008	19.246250000000032	100	
avay	GPE	offers three pound for his dog, and then goes avay. Next day he reads a report i’ the	994	Avay, Purna, Parbhani, Maharashtra, IND	Locality	Village				Purna	Parbhani	Maharashtra	India	IND	77.06965000000008	19.246250000000032	100	
werry	GPE	“Under their werry noses,” replied Ginger. “But now comes	998	Węgry	Locality	Country							Węgry	HUN	19.424531700000045	47.16708877000008	80	
Reeks	GPE	same moment the monkey, which had been seen by Reeks, issued from a cupboard at the top of a	1009	Reheks, Arhitekti, 50407, Tartu, Tartu Maakond, EST	POI	Specialty Store	Arhitekti	Arhitekti		Tartu	Tartu	Tartu Maakond	Eesti	EST	26.68038000000007	58.36886000000004	83.33	
England	GPE	the reign of his most Catholic Majesty James I. of England, and Sixth of Scotland; and for the third	1182	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Scotland	GPE	Catholic Majesty James I. of England, and Sixth of Scotland; and for the third, I trust you will	1182	Scotland, GBR	Locality	State or Province						Scotland	United Kingdom	GBR	-4.181296541999927	56.84002490600005	100	
