Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
zem	GPE	“I die for zem,” cried the Pole in thick excitement, “	357	Zem, Rua dos Goitacazes, Belo Horizonte, Minas Gerais, 30190-050, BRA	POI	Clothing Store	Rua dos Goitacazes	Goitacazes		Belo Horizonte		Minas Gerais	Brasil	BRA	-43.939209999999946	-19.922859999999957	100	
Poland	GPE	,” said the President, “tragic child of Poland, are you prepared in the presence of that card	377	Poland	Locality	Country							Poland	POL	19.39876898600005	52.12379015400006	100	
London	GPE	of the shameful seven; he was free in free London, and drinking wine among the free. With a	400	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	above was loaded with the clouds of snow, leaving London in a darkness and oppression premature for that hour of	409	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
St. George	GPE	lifted, patient face. Syme waited for him as St. George waited for the dragon, as a man waits for	413	St George, UT, USA	Locality	City				St George	Washington County	Utah	United States	USA	-113.58329999999995	37.10976000000005	100	
Sicily	GPE	clergyman who gave the last rites to the brigand of Sicily, and how on his death‑bed the great robber said	475	Sicily, ITA	POI	Island						Sicily	Italian Republic	ITA	13.934570000000065	37.62304000000006	100	
Paris	GPE	I am going to prevent this bomb being thrown in Paris.”	481	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Surrey	GPE	with his stick to the other bank. On the Surrey side at this point there ran out into the Thames	497	Surrey, BC, CAN	Locality	City				Surrey	Greater Vancouver Regional District	British Columbia	Canada	CAN	-122.82795599999997	49.10589700000003	100	
Thames	GPE	Surrey side at this point there ran out into the Thames, seeming almost to overhang it, a bulk and	497	Thames, Adolfo Alsina, Buenos Aires, ARG	Locality	City				Thames	Adolfo Alsina	Buenos Aires	Argentina	ARG	-63.294779999999946	-36.92563999999993	100	
America	GPE	Syme had never seen any of the sky‑scraping buildings in America, so he could only think of the buildings in	497	America	Locality	Country							United States	USA	-99.41461918999994	39.39870315600007	100	
Naples	GPE	de Worms, who is, I believe, in Naples.”	512	Naples, ITA	Locality	City				Naples	Naples	Campanie	Italie	ITA	14.252260000000035	40.840140000000076	100	
Glumpe	GPE	say that there never were such people as Pinckwerts and Glumpe. But the people all round (rather to my	519	Gulumpe, Kintampo North, Bono East, GHA	Locality	Village				Kintampo North		Bono East	Ghana	GHA	-1.5720499999999333	8.514890000000037	85.71	
London	GPE	them a pale and tragic dawn lifting itself laboriously over London. From each the innumerable roofs of slate looked like	566	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Marat	GPE	come out of its wig; he might have been Marat or a more slipshod Robespierre.	568	Marat, Ambert, Puy-de-Dôme, Auvergne-Rhône-Alpes, FRA	Locality	City				Ambert	Puy-de-Dôme	Auvergne-Rhône-Alpes	France	FRA	3.6827800000000366	45.659170000000074	100	
Paris	GPE	You have no doubt made all the arrangements for the Paris affair?” Then he added with infinite slowness,	571	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
France	GPE	day or two they hope to arrest the Marquis in France.	578	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
Thames	GPE	by the single hoot of a distant steamer on the Thames. Then Dr. Bull rose slowly, still smiling,	599	Thames, Adolfo Alsina, Buenos Aires, ARG	Locality	City				Thames	Adolfo Alsina	Buenos Aires	Argentina	ARG	-63.294779999999946	-36.92563999999993	100	
France	GPE	schoolboy flippancy, “for we can all start for France together. Yes, I’m in the force right	609	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
Dover	GPE	office he asked with businesslike brevity about the trains for Dover. Having got his information, he bundled the company	628	Dover, Kent, England, GBR	Locality	City				Dover	Kent	England	United Kingdom	GBR	1.3084585650000236	51.12814449600006	100	
France	GPE	arranged,” he explained, “to go to France for my lunch; but I am delighted to have	629	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
Calais	GPE	’ve timed it all. He’ll still be at Calais when we arrive.”	631	Calais, Pas-de-Calais, Hauts-de-France, FRA	Locality	City				Calais	Pas-de-Calais	Hauts-de-France	France	FRA	1.854585802000031	50.95261039300004	100	
Calais	GPE	“But when we do catch him at Calais,” said the Professor, “what are we	632	Calais, Pas-de-Calais, Hauts-de-France, FRA	Locality	City				Calais	Pas-de-Calais	Hauts-de-France	France	FRA	1.854585802000031	50.95261039300004	100	
France	GPE	for I can see the Grey Nose standing out from France.”	643	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
Calais	GPE	. We must do something to keep the Marquis in Calais till to­morrow midday. I have turned over twenty schemes	647	Calais, Pas-de-Calais, Hauts-de-France, FRA	Locality	City				Calais	Pas-de-Calais	Hauts-de-France	France	FRA	1.854585802000031	50.95261039300004	100	
Calais	GPE	that way, but not the notion of stopping in Calais while the Czar went safely through Paris. We might	647	Calais, Pas-de-Calais, Hauts-de-France, FRA	Locality	City				Calais	Pas-de-Calais	Hauts-de-France	France	FRA	1.854585802000031	50.95261039300004	100	
Paris	GPE	of stopping in Calais while the Czar went safely through Paris. We might try to kidnap him, and lock	647	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
London	GPE	now taken the lead as Bull had taken it in London, led them along a kind of marine parade until	655	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Paris	GPE	the chance of preventing him from catching the 7.45 for Paris. If he misses that he misses his crime.	696	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	for at least twenty minutes. In twenty minutes the Paris train would have gone by.	703	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	of the Marquis’s sudden madness of battle —the Paris train was in sight.	713	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Saffron Park	GPE	things in his story—of the Chinese lanterns in Saffron Park, of the girl’s red hair in the garden	717	Saffron Park, Padegaon, Aurangabad, Maharashtra, IND	Locality	Zone				Aurangabad	Aurangabad	Maharashtra	India	IND	75.27750000000003	19.89450000000005	100	
Paris	GPE	hoot, which would soon be the roar of the Paris train.	717	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	he could see people putting up the floral arches in Paris; he joined in the growing noise and the glory	718	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	he bent slightly forward with a fascinating smile. The Paris train, panting and groaning, had grated into a	727	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	said the Professor sternly. “You are going to Paris to throw a bomb!”	742	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	really think I wanted to catch that train? Twenty Paris trains might go by for me. Damn Paris trains	744	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	Twenty Paris trains might go by for me. Damn Paris trains!”	744	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
France	GPE	’ll see them through it. I have fought for France, and it is hard if I can’t fight	760	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
London	GPE	! Sunday knew that the Professor would chase Syme through London, and that Syme would fight me in France.	768	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
France	GPE	through London, and that Syme would fight me in France. And he was combining great masses of capital,	768	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
Paris	GPE	Much more likely the President is riding in triumph through Paris, or sitting on the ruins of St. Paul’s	782	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
self‑confidence	GPE	noses, and turned into other people. That tragic self‑confidence which he had felt when he believed that the Marquis	788	Confidence, CA, USA	Locality	Village				Confidence	Tuolumne County	California	United States	USA	-120.20244999999994	38.05275000000006	88.57	
Lancy	GPE	“We must get down through the town of Lancy to the sea,” he said. “I	792	Lancy, Genève, CHE	Locality	City				Lancy	Genève	Genève	Suisse	CHE	6.120430000000056	46.18301000000008	100	
New Guinea	GPE	rich man hasn’t; he can go away to New Guinea in a yacht. The poor have sometimes objected to	794	New Guinea, Papua Pegunungan, IDN	POI	Island						Papua Pegunungan	Indonesia	IDN	140.0000000000001	-4.999999999999943	100	
Erie	GPE	“Erie haggles because he is a free man,” said	809	Erie, CAN	POI	Lake							Canada	CAN	-80.99972999999994	42.25010000000003	100	
Sussex	GPE	in a way not unlike the lower slopes of the Sussex downs. The only difference was that in Sussex the	815	Sussex, NB, CAN	Locality	City				Sussex	Kings County	New Brunswick	Canada	CAN	-65.51087299999995	45.723648000000026	100	
Sussex	GPE	the Sussex downs. The only difference was that in Sussex the road would have been broken and angular like a	815	Sussex, NB, CAN	Locality	City				Sussex	Kings County	New Brunswick	Canada	CAN	-65.51087299999995	45.723648000000026	100	
France	GPE	, of a type that may often be found in France, but is still commoner in Catholic Germany. Everything	817	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
Catholic Germany	GPE	be found in France, but is still commoner in Catholic Germany. Everything about him, his pipe, his pot	817	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	78.67	
France	GPE	example of that silent but very busy professional class which France has preserved even more perfectly than England. When the	857	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
England	GPE	professional class which France has preserved even more perfectly than England. When the matter was explained to him he pooh	857	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
old‑fashioned	GPE	floor of the car he fished up a heavy, old‑fashioned, carved iron lantern with a light inside it.	871	Old Fashioned, 2622 Georgia Ave NW, Washington, DC, 20001, USA	POI	Other Shops and Service	2622 Georgia Ave NW	Georgia	2622	Washington	District of Columbia	District of Columbia	United States	USA	-77.02291499999995	38.92483900000008	100	
Gendarmerie	GPE	and his bridge. We must defend it till the Gendarmerie turn out. Keep after me.”	951	Gendarmerie, 9 Rue des Vergers d'Éole, 85800, Saint-Gilles-Croix-de-Vie, Vendée, Pays de la Loire, FRA	POI	Police Station	9 Rue des Vergers d'Éole	Vergers d'Éole	9	Saint-Gilles-Croix-de-Vie	Vendée	Pays de la Loire	France	FRA	-1.9098399999999742	46.68713000000008	100	
Empire	GPE	Lo! thy dread Empire, Chaos, is restored;	963	Empire, CA, USA	Locality	City				Empire	Stanislaus County	California	United States	USA	-120.89932999999996	37.637920000000065	100	
Dover	GPE	morning five bewildered but hilarious people took the boat for Dover. The poor old Colonel might have had some cause	1012	Dover, Kent, England, GBR	Locality	City				Dover	Kent	England	United Kingdom	GBR	1.3084585650000236	51.12814449600006	100	
Victoria	GPE	the whole company could take the same hansom cab from Victoria; but this was over‑ruled, and they went in	1022	Victoria, TZA	POI	Lake							Tanzania	TZA	33.00000000000006	-0.9999999999999432	100	
London	GPE	eleven to see and taste some of the beauties of London. Twenty minutes afterwards, however, he came back	1022	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Alhambra	GPE	, and went bounding off towards the corner of the Alhambra, where he hailed a hansom‑cab and sprang inside it	1053	Alhambra, Granada, Andalucía, ESP	POI	Landmark				Granada	Granada	Andalucía	España	ESP	-3.5899899999999434	37.17689000000007	100	
North London	GPE	house? I’ve heard he has a house in North London.”	1066	North London, Greater London, England, GBR	Locality	Zone					Greater London	England	United Kingdom	GBR	-0.08381999999994605	51.58974000000006	100	
Kensington	GPE	beyond belief, and Syme saw the Albert Hall in Kensington when he thought that he was still in Paddington.	1096	Kensington, PE, CAN	Locality	City				Kensington	Prince County	Prince Edward Island	Canada	CAN	-63.635685999999964	46.43773200000004	100	
Paddington	GPE	in Kensington when he thought that he was still in Paddington. The animal’s pace was even more fast and	1096	Paddington, Cheshire, England, GBR	Locality	District				Paddington	Cheshire	England	United Kingdom	GBR	-2.545203163999929	53.39910695300006	100	
South Kensington	GPE	fast and free through the empty, aristocratic streets of South Kensington, and he finally headed towards that part of the	1096	South Kensington, Kensington and Chelsea, Greater London, England, GBR	Locality	District				Kensington and Chelsea	Greater London	England	United Kingdom	GBR	-0.18137034299996913	51.492758423000055	100	
London	GPE	toiled six draggled detectives, about five miles out of London. The optimist of the party had at first proposed	1121	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Surrey	GPE	be mistaken for a tramp. Those green hills of Surrey saw the final collapse and tragedy of the admirable light	1121	Surrey, BC, CAN	Locality	City				Surrey	Greater Vancouver Regional District	British Columbia	Canada	CAN	-122.82795599999997	49.10589700000003	100	
Saffron Park	GPE	light grey suit in which Syme had set out from Saffron Park. His silk hat was broken over his nose by	1121	Saffron Park, Padegaon, Aurangabad, Maharashtra, IND	Locality	Zone				Aurangabad	Aurangabad	Maharashtra	India	IND	75.27750000000003	19.89450000000005	100	
England	GPE	to the shoulder by arresting thorns, the clay of England was splashed up to his collar; but he still	1121	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
old‑fashioned	GPE	a sceptre. He was clad in a fine but old‑fashioned suit with knee‑breeches; its colour was that shade between	1178	Old Fashioned, 2622 Georgia Ave NW, Washington, DC, 20001, USA	POI	Other Shops and Service	2622 Georgia Ave NW	Georgia	2622	Washington	District of Columbia	District of Columbia	United States	USA	-77.02291499999995	38.92483900000008	100	
fairyland	GPE	trees; yet he felt like a man entrapped in fairyland.	1185	Fairyland, Queensland, AUS	Locality	City				Fairyland		Queensland	Australia	AUS	150.92752000000007	-26.51586999999995	100	
Park Lane	GPE	carriages as might close the approach to some house in Park Lane. Along the side of these carriages stood a rank	1188	Park Lane, Bury, Greater Manchester, England, GBR	Locality	District				Bury	Greater Manchester	England	United Kingdom	GBR	-2.3085410739999475	53.540650061000065	100	
old‑fashioned	GPE	sort of green bank, like the terrace in such old‑fashioned gardens.	1215	Old Fashioned, 2622 Georgia Ave NW, Washington, DC, 20001, USA	POI	Other Shops and Service	2622 Georgia Ave NW	Georgia	2622	Washington	District of Columbia	District of Columbia	United States	USA	-77.02291499999995	38.92483900000008	100	
Wonderland	GPE	it was, somehow, as absurd as Alice in Wonderland, yet as grave and kind as a love story	1221	Wonderland, Town of Southwest Harbor, ME, USA	Locality	Village				Town of Southwest Harbor	Hancock County	Maine	United States	USA	-68.31921999999997	44.235250000000065	100	
iliad	GPE	which you were always heroes—epic on epic, iliad on iliad, and you always brothers in arms.	1223	Iliad, MT, USA	Locality	Village				Iliad	Chouteau County	Montana	United States	USA	-109.81015999999994	47.82101000000006	100	
Saffron Park	GPE	sides of the road the red, irregular buildings of Saffron Park. He had no idea that he had walked so	1260	Saffron Park, Padegaon, Aurangabad, Maharashtra, IND	Locality	Zone				Aurangabad	Aurangabad	Maharashtra	India	IND	75.27750000000003	19.89450000000005	100	
London	GPE	He had no idea that he had walked so near London. He walked by instinct along one white road,	1260	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
