Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Haslemere	GPE	on that long summer day which they had spent at Haslemere, and finally at Tilbury, when the great P.	215	Haslemere, Waverley, Surrey, England, GBR	Locality	City				Waverley	Surrey	England	United Kingdom	GBR	-0.7095744139999738	51.08765515200008	100	
Tilbury	GPE	which they had spent at Haslemere, and finally at Tilbury, when the great P. and 0. steamer had	215	Tilbury, Essex, England, GBR	Locality	City				Tilbury	Essex	England	United Kingdom	GBR	0.3636488810000742	51.46164367500006	100	
England	GPE	that my health has vastly improved since my departure from England; the fact alone that I anticipate with pleasure the	217	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	in relation to a possible future together before I left England. But I am paying you no mean compliment,	219	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Indian Empire	GPE	of such widely-differing ethical standards as this great Indian Empire—’ and here the handwriting changed again to the	219	Indian Empire, 455 Oxley Dr, Runaway Bay, Gold Coast, Queensland, 4216, AUS	POI	Indian Food	455 Oxley Dr	Oxley	455	Gold Coast		Queensland	Australia	AUS	153.38803000000007	-27.91994999999997	100	
Haslemere	GPE	he had even liked the sketch she had made at Haslemere, on that last day they had spent in the	220	Haslemere, Waverley, Surrey, England, GBR	Locality	City				Waverley	Surrey	England	United Kingdom	GBR	-0.7095744139999738	51.08765515200008	100	
Billington	GPE	Smith, Mary Gwendo]en; Walsh, Joseph Frederick; Billington, George Francis; Thomson, Pamela Evelyn; Beadle	225	Billington, Bedfordshire, England, GBR	Locality	Village				Billington	Bedfordshire	England	United Kingdom	GBR	-0.6301941019999617	51.891869936000035	100	
Thomson	GPE	Walsh, Joseph Frederick; Billington, George Francis; Thomson, Pamela Evelyn; Beadle, Reginald Forsyth.’	225	Thomson, GA, USA	Locality	City				Thomson	McDuffie County	Georgia	United States	USA	-82.50276999999994	33.468020000000024	100	
Londoner	GPE	Though young, he was, after all, a Londoner, and had the Cockney's intuitive knowledge of the	227	Londoner, Rockport, MA, USA	POI	Island				Rockport	Essex County	Massachusetts	United States	USA	-70.56596999999994	42.63498000000004	100	
Somervail	GPE	it by?” And he says, “By Somervail.” Well, I never heard of him—	238	Somervell, 33 Foxham Road, London, England, N19 4, GBR	POI	Consumer Electronics Store	33 Foxham Road	Foxham	33	London	London	England	United Kingdom	GBR	-0.1321199999999294	51.55985000000004	77.78	
Somervail	GPE	later comes a stiff kind of a letter from this Somervail, saying I must call at once, that evening	240	Somervell, 33 Foxham Road, London, England, N19 4, GBR	POI	Consumer Electronics Store	33 Foxham Road	Foxham	33	London	London	England	United Kingdom	GBR	-0.1321199999999294	51.55985000000004	77.78	
London	GPE	Mr. Somervail is the art critic of two or three London papers?’	243	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Billington	GPE	be devoted to celebrating the admittance of Messrs. Walsh, Billington, and Beadle to the Royal Academy Schools, for	249	Billington, Bedfordshire, England, GBR	Locality	Village				Billington	Bedfordshire	England	United Kingdom	GBR	-0.6301941019999617	51.891869936000035	100	
portmanteaux	GPE	crowded, garishly coloured omnibuses, the hansoms laden with portmanteaux on their way to Waterloo Station, the flaxen hair	252	Portmanteau, Via Biella 21, 10152, Torino, ITA	POI	Bed and Breakfast	Via Biella 21	Biella	21	Torino	Torino	Piemonte	Italia	ITA	7.674340000000029	45.08298000000008	93	
London	GPE	out of his office quicker than any other editor in London.	255	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	with soot, and adorned only with a map of London on a roller; on the floor was stretched a	262	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Discobolus	GPE	better, after all, than stippling eternally at the Discobolus—for it was the Discobolus this time, with	280	Diskobolos, Frances Baard, Northern Cape, ZAF	Locality	District				Sol Plaatjie	Frances Baard	Northern Cape	South Africa	ZAF	24.79418000000004	-28.817969999999946	82	
Discobolus	GPE	stippling eternally at the Discobolus—for it was the Discobolus this time, with which she was to try her	280	Diskobolos, Frances Baard, Northern Cape, ZAF	Locality	District				Sol Plaatjie	Frances Baard	Northern Cape	South Africa	ZAF	24.79418000000004	-28.817969999999946	82	
New Zealand	GPE	like to telegraph to Vincent, who was now in New Zealand, but she felt the impulse was a silly one	301	New Zealand	Locality	Country							New Zealand	NZL	172.34343250000006	-42.28723356399996	100	
Liverpool	GPE	lodgings in Bulstrode Street. Vincent Hemming had telegraphed from Liverpool; he was to be in London that afternoon.	305	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
London	GPE	had telegraphed from Liverpool; he was to be in London that afternoon.	305	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Whitechapel	GPE	a lot of human nature one sees down there in Whitechapel.’	311	Whitechapel, Tower Hamlets, Greater London, England, GBR	Locality	District				Tower Hamlets	Greater London	England	United Kingdom	GBR	-0.06907257799997524	51.51636757400007	100	
London	GPE	wait, all alone. He can't be in London till four o'clock, so I don't imagine I	318	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	‘It's doubtfully alluring—the London ball of to-day,’ assented Mary,	328	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Euston	GPE	. Secretly, she would have liked to go to Euston to meet her lover, but he had said nothing	332	Euston, West Suffolk, Suffolk, England, GBR	Locality	Village				West Suffolk	Suffolk	England	United Kingdom	GBR	0.786011343000041	52.37960584700005	100	
London	GPE	, collecting his manifold baggage, hailing a cab. London was the richer for one important person; London contained	332	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	. London was the richer for one important person; London contained her lover!	332	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	chambers in the Temple; passing, actually rolling on London streets, in a London cab, not so very	334	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	passing, actually rolling on London streets, in a London cab, not so very far from where she sat	334	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	; stuffy with the damp, vitiated air of a London night verging on August. Few people passed. Bulstrode	351	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Ottawa	GPE	way of the Canadian Pacific. And you went to Ottawa—and Niagara—’ added Mary vaguely, as	363	Ottawa, ON, CAN	Locality	City				Ottawa	Ottawa Division	Ontario	Canada	CAN	-75.69996299999997	45.425226000000066	100	
Niagara	GPE	Canadian Pacific. And you went to Ottawa—and Niagara—’ added Mary vaguely, as people always talk	363	Niagara, NY, USA	POI	Waterfall						New York	United States	USA	-79.06948865099997	43.08458754000003	100	
Niagara	GPE	countries they have never seen. ‘And what is Niagara like?’	363	Niagara, NY, USA	POI	Waterfall						New York	United States	USA	-79.06948865099997	43.08458754000003	100	
Niagara	GPE	‘Niagara,’ said Hemming, with a certain solemnity,	364	Niagara, NY, USA	POI	Waterfall						New York	United States	USA	-79.06948865099997	43.08458754000003	100	
Niagara	GPE	’ said Hemming, with a certain solemnity, ‘Niagara is something like London. The great falls, you	364	Niagara, NY, USA	POI	Waterfall						New York	United States	USA	-79.06948865099997	43.08458754000003	100	
London	GPE	with a certain solemnity, ‘Niagara is something like London. The great falls, you know, are not	364	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	, you know, are not beautiful; neither is London. But they are, like London, a unique	364	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	; neither is London. But they are, like London, a unique, a terrifying spectacle. The roar	364	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Niagara	GPE	; all these things are identical. Some day, Niagara will have dried up, retreated, become a mere	364	Niagara, NY, USA	POI	Waterfall						New York	United States	USA	-79.06948865099997	43.08458754000003	100	
London	GPE	become a mere dribble among waterfalls. Some day, London will be a handful of ruins.’	364	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	obliged to see the Colonial Secretary on my arrival in London. I had a confidential message of the highest importance	372	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	remember,’ she added, ‘ever being in London so late in the summer. Yes, I daresay	380	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Aix	GPE	‘They're going to Aix on Monday, and later on the house will be	384	Aix, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, FRA	Locality	City				Aix	Bouches-du-Rhône	Provence-Alpes-Côte d'Azur	France	FRA	5.449730000000045	43.52830000000006	100	
the Surrey Hills	GPE	, and quiet on a week-day! Or the Surrey Hills, places that are mauve with heather; and pine	384	Surrey Hills, Melbourne, Victoria, AUS	Locality	District				Melbourne		Victoria	Australia	AUS	145.09739000000002	-37.825229999999976	99.95	
Sydney	GPE	the unusual opportunities he had enjoyed in Calcutta, in Sydney, and in Ottawa of studying the different systems of	386	Sydney, New South Wales, AUS	Locality	City				Sydney		New South Wales	Australia	AUS	151.2069100000001	-33.869599999999934	100	
Ottawa	GPE	had enjoyed in Calcutta, in Sydney, and in Ottawa of studying the different systems of government which obtained in	386	Ottawa, ON, CAN	Locality	City				Ottawa	Ottawa Division	Ontario	Canada	CAN	-75.69996299999997	45.425226000000066	100	
the British Empire	GPE	different systems of government which obtained in various parts of the British Empire, Mary was a model hostess.	386	British Empire, Krebsgasse 9, 90402, Nürnberg, Bayern, DEU	POI	Clothing Store	Krebsgasse 9	Krebs	9	Nürnberg	Nürnberg	Bayern	Deutschland	DEU	11.075180000000046	49.44954000000007	99.95	
India	GPE	brought him in touch with all the important men in India and the colonies. He had ample material for a	390	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
England	GPE	were out, he, too, would be among England's legislators. (It was typical of Hemming that	390	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Northborough	GPE	. As luck would have it, the member for Northborough was known to be seriously ill, a lingering illness	390	Northborough, MA, USA	Locality	City				Northborough	Worcester County	Massachusetts	United States	USA	-71.65479999999997	42.31098000000003	100	
Northborough	GPE	Mr., Mrs., and Miss Violet Higgins, of Northborough, Lancashire, engaged in a protracted quarrel with the	391	Northborough, MA, USA	Locality	City				Northborough	Worcester County	Massachusetts	United States	USA	-71.65479999999997	42.31098000000003	100	
Lancashire	GPE	Mrs., and Miss Violet Higgins, of Northborough, Lancashire, engaged in a protracted quarrel with the black porter	391	Lancashire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-2.63000999999997	53.84331000000003	100	
New York	GPE	protracted quarrel with the black porter in a train bound New York-wards from Niagara. The Higgins family had wished	391	New York, NY, USA	Locality	City				New York	New York County	New York	United States	USA	-74.00711999999999	40.714530000000025	100	
Niagara	GPE	porter in a train bound New York-wards from Niagara. The Higgins family had wished to have the windows	391	Niagara, NY, USA	POI	Waterfall						New York	United States	USA	-79.06948865099997	43.08458754000003	100	
Northborough	GPE	a compromise, and the perspiring mayor and mayoress of Northborough had been, he thought, somewhat unduly thankful.	391	Northborough, MA, USA	Locality	City				Northborough	Worcester County	Massachusetts	United States	USA	-71.65479999999997	42.31098000000003	100	
New York	GPE	steamer, for they met again on the wharf at New York, in the rush and bustle of embarkation. The	391	New York, NY, USA	Locality	City				New York	New York County	New York	United States	USA	-74.00711999999999	40.714530000000025	100	
Northborough	GPE	young man. Vincent remembered how impressed the Mayor of Northborough had been when he found out that this was ‘	391	Northborough, MA, USA	Locality	City				Northborough	Worcester County	Massachusetts	United States	USA	-71.65479999999997	42.31098000000003	100	
Chicago	GPE	abundant, but not ostentatious, like that of the Chicago pork-packers' wives and daughters who graced the	391	Chicago, IL, USA	Locality	City				Chicago	Cook County	Illinois	United States	USA	-87.63244999999995	41.884250000000065	100	
Northborough	GPE	president of his committee should he think of standing for Northborough; he had talked of heading a subscription to defray	391	Northborough, MA, USA	Locality	City				Northborough	Worcester County	Massachusetts	United States	USA	-71.65479999999997	42.31098000000003	100	
Northborough	GPE	A month later, Vincent was still at Northborough, and Mary, whose drawing for the Academy had	393	Northborough, MA, USA	Locality	City				Northborough	Worcester County	Massachusetts	United States	USA	-71.65479999999997	42.31098000000003	100	
York	GPE	to the fact that a buffet, spread with a York ham, a magnificent display of bath buns, and	394	York, North Yorkshire, England, GBR	Locality	City				York	North Yorkshire	England	United Kingdom	GBR	-1.0836837719999721	53.96202662400003	100	
Inverness	GPE	-looking men, with wide-awake hats and Inverness capes of dubious freshness, strolled in twos out of	394	Inverness, Scotland, GBR	Locality	City				Inverness	Inverness	Scotland	United Kingdom	GBR	-4.2262195809999525	57.47998157100005	100	
Rome	GPE	or no. Yonder was a yellow and blue ‘Rome from the Pincian Hill,’ by a man with	395	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
bedizened	GPE	was seen the profile of another girl, painted, bedizened, supercilious.	395															nothing found
London	GPE	of old, the look of a grown-up London street-boy.	397	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Australia	GPE	bought it, sold thousands of engravings— especially in Australia. Australia, you know, is like England—	400	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
Australia	GPE	, sold thousands of engravings— especially in Australia. Australia, you know, is like England—only more	400	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
England	GPE	in Australia. Australia, you know, is like England—only more so. And in America, too	400	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
America	GPE	is like England—only more so. And in America, too. I'm told that in America they	400	America	Locality	Country							United States	USA	-99.41461918999994	39.39870315600007	100	
America	GPE	in America, too. I'm told that in America they give away an autogravure of that picture with every	400	America	Locality	Country							United States	USA	-99.41461918999994	39.39870315600007	100	
America	GPE	‘America is a wonderful country,’ said Mary gravely.	401	America	Locality	Country							United States	USA	-99.41461918999994	39.39870315600007	100	
Kensington	GPE	'll come and see my studio. I'm down Kensington way now—all among the Royal Academicians.’	402	Kensington, PE, CAN	Locality	City				Kensington	Prince County	Prince Edward Island	Canada	CAN	-63.635685999999964	46.43773200000004	100	
Cologne	GPE	a white beard, who had painted the interior of Cologne cathedral for forty years, was leading affectionately by the	412	Cologne, North-Rhine-Westphalia, DEU	Locality	City				Cologne	Cologne	North-Rhine-Westphalia	Federal Republic of Germany	DEU	6.955130000000054	50.941680000000076	100	
Rome	GPE	eye ran along the walls covered with smooth views of Rome, of the Thames at Wargrave, impossible fisher-	425	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Kensington	GPE	herself severely as the train rattled on its way to Kensington that she could not afford to break down now.	443	Kensington, PE, CAN	Locality	City				Kensington	Prince County	Prince Edward Island	Canada	CAN	-63.635685999999964	46.43773200000004	100	
London	GPE	he looked more than ever like a grown-up London street-boy, who had found his way,	447	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Northborough	GPE	the stalls who knows. It's the mayor of Northborough, the mayoress of Northborough, and the heiress-	496	Northborough, MA, USA	Locality	City				Northborough	Worcester County	Massachusetts	United States	USA	-71.65479999999997	42.31098000000003	100	
Northborough	GPE	It's the mayor of Northborough, the mayoress of Northborough, and the heiress-apparent. They're as	496	Northborough, MA, USA	Locality	City				Northborough	Worcester County	Massachusetts	United States	USA	-71.65479999999997	42.31098000000003	100	
qu'elle est fagotée	GPE	's high at the back! And the daughter—qu'elle est fagotée, mon Dieu, and with diamonds put in all	496															nothing found
America	GPE	Vincent's friends, whom he had picked up in America, and who had got him returned to parliament.	497	America	Locality	Country							United States	USA	-99.41461918999994	39.39870315600007	100	
London	GPE	the lists for first-nights at fashionable theatres in London.	504	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Northborough	GPE	Hemming, the man who's just got in for Northborough. They say he's going to marry her.	507	Northborough, MA, USA	Locality	City				Northborough	Worcester County	Massachusetts	United States	USA	-71.65479999999997	42.31098000000003	100	
America	GPE	it would be on the day of his return from America.	508	America	Locality	Country							United States	USA	-99.41461918999994	39.39870315600007	100	
Lancashire	GPE	-law. They say she's got a strong Lancashire accent,’ he concluded in his most malicious and	509	Lancashire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-2.63000999999997	53.84331000000003	100	
Lancashire	GPE	brushed her elbow as he passed her unwittingly with the Lancashire heiress. The girl, Mary could see, wore	515	Lancashire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-2.63000999999997	53.84331000000003	100	
London	GPE	doctor, frowning. ‘You live too much in London. There is too much strain on the nervous system	518	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	she rose to go. ‘I cannot leave London now; and I don't see any prospect of	523	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
St. James's	GPE	‘Spesh—shul!—Globe piper—St. James's Gizett—Pall Mall,’ shouted a newsboy in	527	St James's, City of Westminster, Greater London, England, GBR	Locality	District				City of Westminster	Greater London	England	United Kingdom	GBR	-0.13831404699993755	51.50789205900003	100	
